video,title,date,location,summary,topics,featured_techniques,section_count
KZcF4NasyEw.youtube,"Choosing Recessed Light Bulbs: Incandescent, Halogen, CFL, and LED","July 13, 2014",,"This video from This Old House compares common recessed-light bulb options, explaining what each bulb type is, how it’s installed in recessed fixtures, and practical considerations such as heat, ballast technology, upfront cost, lifespan, and long‑term energy savings. It covers incandescent, halogen (MR16), compact fluorescent (CFL) with a four-pin plug-in, and LED recessed lights. The hosts note that electronic ballasts reduce CFL flicker and buzz, describe LED as a circuit-board light source, and contrast initial price against longevity and electricity use, highlighting LED’s substantial efficiency advantage despite higher upfront cost.",Incandescent Recessed Light; Screw In Bulb; Halogen Recessed Light; MR16 Halogen; MR16 Heat Generation; Plug-In CFL Recessed; Electronic CFL Ballast; LED Recessed Light; LED Diode Basics; Incandescent Bulb Lifespan; Halogen Lifespan; CFL Lifespan; LED Cost Lifespan; Wattage Comparison; Long-Term Savings; Recessed Heat Considerations,Electronic ballast reduces CFL flicker/buzz @ 00:01:12; LED recessed light described as a circuit-board of diodes @ 00:01:26; MR16 low-voltage halogen as bright white light @ 00:00:35; Wattage and life-cycle comparison (65W incandescent vs 10W LED) @ 00:02:19,7
KnZYINxDsVA.youtube,Installing Concealed Lighting,"July 5, 2025",Kitchen island area (probable),"This video shows a kitchen lighting upgrade that emphasizes concealed, ceiling-preserving solutions alongside decorative pendant lighting. To illuminate the island, three pendant fixtures are mounted using a sturdy local box as the anchor, mindful of the island’s geometry and canopy projection to keep the fixture centers aligned. To light the adjacent living area without recessed ceiling lighting, the crew adds LED tape along the tops of the beams to create uplighting and ambient illumination. The LED tape is installed inside an aluminum channel in a routed groove, with five-foot segments joined end-to-end, wired to terminal blocks, and covered with a diffuser to soften the light. The team tests brightness, verifies even coverage across the island and surrounding space, and discusses remaining accent lighting to complete the look.",Island Pendant Lighting; Three Pendant Fixtures; No-Cut Ceiling Routing; Fan-Rated Box; Island Centerline Planning; Ambient Uplighting; Beam Top LED Tape; Beam LED Channel; Grooved LED Channel; Rubber Mallet Positioning; Five-Foot LED Strips; LED Strip Joining; LED Terminal Blocks; LED Channel Diffusers; Island Light Testing; Future Lighting Additions,Concealed LED tape installation in a beam channel @ 00:02:08; Five-foot adhesive-backed LED strips with end-to-end joining @ 00:02:31; Diffuser covers to soften LED light @ 00:02:57; Hanging pendant island lights with a fan-rated box and canopy alignment considerations @ 00:00:42; Uplighting a room via beam-top LED tape for ambient lighting @ 00:01:34,4
LLcZyxsKlyw.youtube,Orange U-Shaped LED Light and Edge-Cutting Light: A Quick Demo Pack from Ask This Old House,"August 27, 2018",,"This short Ask This Old House segment presents a trio of lighting demonstrations showcased in a humorous, conversational style. An orange U-shaped LED device is introduced and described as lighting up and aiding visibility in low-light scenarios. A lighted money clip is presented as a personal gadget intended to help you always know where cash is, with playful implications about security. A separate, small plug-in lighting device is shown in the context of holiday decorations (inflatable Santa and Easter Bunny) to illustrate easy outlet management and nighttime visibility. The segment also demonstrates a lighting-assisted method for painting: by wearing or activating a small light, you can illuminate edges to better follow along corners and cut in more accurately. Throughout, the presenters mix product demonstrations with lighthearted banter to convey practical ideas for small lighting aids that improve visibility during everyday tasks.",Orange U-Shaped LED Light; Portable Night Lighting; Lighted Money Clip; Security Light Visibility; Outdoor Plug-In Device; Inflatable Outlet Control; Edge Lighting; Cut In Painting; Lighted DIY Troubleshooting,Wearable orange U-shaped LED light for navigation @ 00:00:05; Lighted money clip for locating cash in the dark @ 01:12:00; Plug-in lighting device to manage holiday inflatables @ 01:50:00; Edge-lit cutting-in technique for painting corners @ 02:16:00,4
LozeRVU7YKU.youtube,Diagnosis and Repair of a Miswired Three-Way Switch (This Old House),"November 20, 2016",hallway,"The video demonstrates a common three-way switch setup where two switches control a single light. The presenter distinguishes single-pole switches from three-way switches, defines the common (black) terminal and the two traveler (brass) terminals, and uses a cutaway to illustrate how a single-pole switch normally completes a circuit. The core of the lesson focuses on diagnosing a miswiring in the dining-room circuit where the common and traveler wires were swapped, likely due to an improper homeowner replacement. After tracing conductors (black and red) from two cables in the box, the speaker shows that the red traveler was tied to the common screw and the black common wire was tied to a brass traveler screw. The fix involves swapping these two wires and ensuring proper screw wrap direction. After restoring power, both switches correctly operate the light, confirming the repair.",Three-Way Control Wiring; Three Way Components; Three-Way Traveler Wires; Single and Three-Way Switches; Power Off Safety; Wire Identification; Three-Way Switch Diagnosis; Miswired Switch Diagnosis; Clockwise Wire Wrap; Three Way Repair; Three-Way Verification; Switch Cutaway Demo; Three-Way Travelers; Three Way Restoration,"Explain three-way switch notation: common vs travelers (black vs brass terminals) @ 00:02:31; In-box wiring diagnosis by tracing conductor roles (black, red, white in cables) @ 00:03:53; Identifying incorrect termination by screw direction (wrap around clockwise) @ 00:04:31; Repair action: swap common and traveler wires to correct a three-way circuit @ 00:04:38; Functional verification after repair: re-energize and test both switches @ 00:05:33",7
P0tA45TEfqE.youtube,Diagnosing and wiring a three-way light switch (Ask This Old House),"July 23, 2016",,"In this episode, This Old House guides a homeowner through diagnosing a miswired three-way switch arrangement that controls a chandelier from two locations. The hosts explain the difference between single-pole and three-way switches, describe the role of traveler wires and the common, and demonstrate a practical workflow: turn off power, remove the switches, identify traveler vs. common conductors, use a continuity tester to locate the travelers, wire the two travelers to the traveler terminals and the common to the common terminal, reconnect the ground, restore power, and test from both switch locations. The lesson emphasizes wiring theory applied to a real-world scenario, safety steps, and the value of diagrams to understand a three-way circuit while avoiding common miswiring mistakes.",Three Way Basics; Traveler Wires; Common Wire; Ground Wire; Single Pole Three Way; Two-Switch Configuration; Continuity Tester; Voltmeter Safety Check; Traveler Conductor ID; Three-Way Terminal Wiring; Three-Way Wiring Diagram; Three-Way Miswire Diagnosis; Circuit Re-Energizing; Three Way Rewiring; Three-Way Traveler Path,Explain three-way switch anatomy and differentiate traveler vs common terminals @ 00:02:01; Use a circuit diagram to illustrate a typical three-way path @ 00:03:10; Safety protocol: turn off power and verify with a voltmeter @ 00:04:41; Identify traveler conductors using a continuity tester across switch boxes @ 00:05:09; Wire travelers to traveler screws and the common wire to the common terminal @ 00:06:19,8
TBRFyGrzCEg.youtube,"Installing an Antique Gas-Light Fixture: Wiring, Box Mount, and LED Retrofit","April 3, 2016",,"This Old House demonstrates installing an antique Victorian gas-light fixture converted to electric, focusing on safe wiring and ceiling-mount considerations in a setting with exposed components and limited attic access. The hosts identify hazards in the existing setup (three-conductor BX cable, no dedicated ground, exposed splices) and outline a plan to mount a metal junction box using a mounting bar, re-route wiring through a new ceiling opening, and splice the fixture to the circuit. The process includes removing an obstructing gas pipe, using anti-short bushings and grounding clamps, and completing the installation with an antique-style push-button switch that incorporates a dimmer and LED bulbs designed to mimic an original glow. The overall emphasis is on safely integrating old and new elements while preserving the fixture’s historic appearance.",Gas Light Conversion; Three Conductor Circuit; BX Grounding Issues; Splice Box Mounting; No Attic Box Mounting; Expansion Bar Mounting; Hole Cutting Routing; Gas Pipe Obstruction Removal; Anti Short Bushings; Grounding Clamps; Fixture Conductors Splicing; Antique Push Button Dimmer; Antique Glow LEDs; Cloth Insulation; Historic Wiring Style,Mount ceiling electrical box to joists using an expansion bar anchor @ 00:02:07; Use metal box for splices and ground BX with clamps @ 00:01:34; Trace and cut ceiling hole after accounting for obstructions (gas pipe) @ 00:02:51; Employ anti-short bushings to protect BX conductors and grounding clamps @ 00:03:27; Install antique-style push-button switch with dimmer and modern LED bulbs @ 00:04:39,7
UW-WpYAS4ps.youtube,Shopping for Lighting: Dining Room Pendants and Island Fixtures with This Old House,"December 12, 2025",,"In this This Old House segment, homeowners Derek and Robin consult a lighting designer, Kimberly, while shopping in a showroom to outfit a full-house renovation. The video follows their process of establishing a focal point in the dining room, evaluating fixture styles from contemporary to traditional, and exploring pendant configurations, glass finishes, and canopy options. Key moments include sizing guidance tied to the dining table length, sampling of glass finishes (smoke, clear, frosted, rose gold), and planning three pendants over the kitchen island to coordinate with cabinetry. The segment emphasizes the value of seeing fixtures in person in a showroom, leveraging professional advice, and converging on a cohesive lighting plan that ties dining room and island lighting together.",Lighting Design Process; Dining Room Focal Point; Showroom Vs Online; Pendant Configurations; Pendant Glass Finishes; Canopy Finish Options; Dining Pendant Sizing; Three Pendant Island Lighting; Smoke Finish Coordination; Lighting Consultation; Lighting Test Selection,"In-person showroom sampling to evaluate fixture aesthetics (glass finishes, finishes, reflections) @ 00:02:10; Proportional sizing guidance linked to dining table dimensions (half the table length rule) @ 00:01:14; Island lighting planning with three pendants and color tying (smoke with cabinets) @ 00:02:29; Use of multiple glass finishes (smoke, clear) to create pattern or rhythm @ 00:02:15; Consultation with a professional designer and showroom staff to inform decisions @ 00:02:52",4
ZBebljyOFLc.youtube,Installing an Overhead Light with a Wall Switch in a Master Bedroom (Ask This Old House),"May 28, 2017",Master bedroom,"This Old House demonstrates a complete overhead-light installation in a master bedroom, including center-layout planning to maximize usable space, locating and wiring a switch leg from an existing circuit, cutting a drywall box, routing wiring through an attic with locator rods, mounting a 20‑pound-rated plastic junction box with swing-out brackets, splicing connections with wire nuts, and installing an LED-compatible dimmer. The hosts emphasize safe practices (power off, accessible junction box with blank cover), careful measurement to center the fixture in the largest area rather than over the bed, and testing the system after power restoration. The narrative provides concrete on-site techniques for planning, mounting, wiring, and testing an overhead fixture in a real bedroom scenario.",Bedroom Overhead Lighting; Fixture Placement Planning; Ceiling Light Centering; Existing Circuit Switch Leg; Line Load Identification; Wall Switch Height; Drywall Box Cutting; Drywall Cut Techniques; Attic Wire Fishing; Locator Rod Routing; Attic Joist Navigation; Swing Out Bracket Box; Rated Junction Box Mounting; LED Dimmer Compatibility; Code-Compliant Splicing; Accessible Junction Boxes; Wiring Power Test,Centering overhead lighting using room measurements and tape mock-ups @ 00:00:41.190; Planning and implementing a switch leg to a wall switch (48-inch height) @ 00:01:32.670; Attic routing with locator rods to map the wiring path @ 00:03:13.860; Installing a ceiling-rated plastic junction box with swing-out brackets @ 00:04:45.920; Using wire nuts and replacing solder joints for safe splicing @ 00:06:34.450; Testing LED-compatible dimmer and confirming lighting behavior @ 00:07:01.630; Keeping junction boxes accessible with a blank cover @ 00:06:54.430,7
bHhzc9KVbUg.youtube,"How to Install Track Lighting: Relocating a Wall Switch, Routing Wiring, and Mounting MR-16 Track Heads","July 22, 2014",,"This This Old House tutorial demonstrates a hands-on kitchen-track-light installation focused on choosing track components, relocating a wall switch to feed the new track, routing NM wiring through walls, anchoring to a concrete ceiling, wiring hot/neutral/ground, mounting the switch, and snapping in MR-16 track heads to achieve full room illumination. The presenter notes eight-foot track sections priced around $55 each, MR-16 heads at about $75 each, turning off the existing kitchen breaker, and then executing a step-by-step sequence from wall-work through ceiling mounting to a lighting test.",Eight-Foot Track Sections; Track Lighting Heads; MR16 Halogen Bulbs; Track Component Pricing; Track Switch Relocation; Breaker Shutoff Safety; Wall Wiring Routing; pulling wiring with fish tape; Fish Tape Coordination; End Feed Wiring; Track Alignment; Concrete Ceiling Anchors; Wall Anchor Installation; Track Coupling Turns; Factory Wired Track; Track Cutting Methods; Track Wiring Connections; Green Screw Grounding; Toggle Switch Wiring; Track Head Installation,"Relocating a wall switch to feed track lighting and wiring the new switch @ 00:00:24; Pulling wiring through wall cavities with fish tape using two-person coordination @ 00:00:50; Routing Romex into end feed and validating track alignment before mounting @ 00:01:32; Drilling concrete ceiling and installing plastic anchors to support the track @ 00:01:54; Using a flexible coupling to achieve a 90-degree track turn @ 00:02:34; Wiring hot, neutral, and ground into the track and switch using wire nuts @ 00:03:02; Snap-in installation of MR-16 track heads and performing a lighting test @ 00:03:47",6
chHEgbf0baw.youtube,Wireless wall-switch retrofit using an in-fixture wireless receiver (Ask This Old House),"January 15, 2017",Guest bedroom / home office room,"This Old House demonstrates converting a single pull-chain light in a guest room into a wall-switch-controlled light using a wireless receiver mounted inside the fixture canopy. The host explains the historical context of lighting controls, identifies wiring colors (neutral white, hot black, switched leg red), mounts a wireless control module in the fixture, wires neutrals and hot to the module, ties the red switched leg to the fixture, installs a new LED fixture with a brushed-nickel bar, and finishes with a wall switch and system test. The approach avoids routing new conductors by using a wireless transmitter/receiver pair to operate the light, and it highlights common site constraints when routing wiring (attic access, wall notching, structure).",Wireless Switch Module; In Fixture Receiver; Neutral Wiring; Hot Supply; Switched Leg Wiring; Canopy Mounting; LED Fixture Installation; Wall Switch Installation; Wireless Receiver Retrofit; Fixture Replacement Style; Wire Routing Constraints; Wireless Switch Operation,"Mounting a wireless receiver/module inside the light fixture canopy to control a circuit without running new conductors @ 00:02:11; Wiring neutrals and line to the wireless module (white from panel to module neutral, black hot to module), preparing the switched leg (red) to feed the fixture @ 00:03:49; Connecting the module’s switched leg to the fixture (black from module to power and red from module to fixture) to complete the controlled circuit @ 00:04:12; Using the wireless switch/antenna to send a control signal to the receiver, enabling wall-switch operation @ 00:02:58; Installing a new fixture bar and LED bulb to update aesthetics and longevity @ 00:03:34; Wall switch mounting and subsequent power test to verify full functionality @ 00:05:34",6
eMzdpSJ_duU.youtube,Planning and Installing Recessed Lighting: Conventional Housing vs. Wafer LED in a Kitchen,"August 8, 2025",,"This This Old House segment documents an electrician guiding a homeowner and builder through kitchen lighting planning after framing. The discussion weighs traditional recessed housings against modern low-profile wafer-style LEDs, highlighting how cabinet placement, ceiling framing, and clearance influence fixture placement, light distribution, and installation. The dialogue covers driver configurations, mounting options, and practical layout decisions around cabinets, the fridge, and the sink, emphasizing flexibility around joists and insulation while illustrating post-drywall installation steps and how to avoid conflicts with existing framing.",Kitchen Lighting Framing; Collaborative Light Planning; Cabinet Fixture Clearance; Ceiling Framing Placement; Conventional Recessed Housings; Trim and Housing Size; Wafer LED Fixtures; Integrated LED Drivers; Ultra-Thin Wafer LEDs; Fixture Light Distribution; Directional Light Aiming; Rough In Brackets; Hole Saw Openings; Spring Clamp Mounting; IC Rated Fixtures; Joist and Framing Routing; Cabinet Bay Clearance; Kitchen Layout Constraints; Wafer LED Planning; Cabinet Layout Lighting,"Wafer LED fixtures (self-contained with separate driver) @ 00:01:25; Ultrathin, drywall-thickness lighting that minimizes ceiling intrusion @ 00:01:31; Fixed vs adjustable light sources to control glare and spread @ 00:02:12; Rough-in mounting brackets and post-drywall hole cutting @ 00:02:31; Spring clamps for quick snap-in installation @ 00:02:53; IC-rated insulation-contact fixtures for ceiling applications @ 00:03:07; Post-framing layout decisions to avoid joist boxing and maximize flexibility @ 00:03:23",3
hXHcOVJCT1E.youtube,Copper French Quarter Gas Lantern Installation in St. Louis (This Old House),"February 26, 2020","St. Louis, Missouri, USA","This This Old House episode documents the exterior installation of a copper, New Orleans–inspired (French Quarter) gas lantern on a building in St. Louis. The team describes the lantern’s design cues (copper construction, fleur‑de‑lis motifs), plans routing a gas line from an interior source to the exterior, and coordinates with a licensed gas fitter and the local gas utility. The project proceeds with panel access to conceal the line, masonry drilling to pass the line, and running a 1/4‑inch copper tube down the wall to the basement before mounting the lantern on a gooseneck bracket, purging the line, and lighting a decorative pilot flame. The video emphasizes safety, planning, and the aesthetic integration of a classic lantern in a Midwestern urban setting, with a nighttime payoff anticipated.",Copper Lantern; Gas Lantern Installation; French Quarter Style; New Orleans Lantern; French Quarter Lantern; Gooseneck Bracket; Panel Access; Masonry Drilling; 1/4 Inch Copper Tubing; Gas Line Routing; Basement Gas Routing; Gas Fitter; Gas Utility Coordination; Final Gas Connections; Air Purge; Pilot Flame Ignition; Gas Ignition Demo; Gas Lantern Safety; Exterior Lighting Style; Nighttime Appearance; Exterior Building Install,Exterior copper lantern mounting with gooseneck bracket @ 00:00:42; Routing a gas line behind exterior panels and through masonry @ 00:00:55; Fishing 1/4 inch copper tubing through masonry wall to basement @ 00:01:42; Coordination with gas utility and licensed gas fitter @ 00:01:05; Final gas connections and line purging before ignition @ 00:02:16; Ignition of decorative pilot flame and assessment of appearance @ 00:02:42,6
jrJFpjSksaM.youtube,"Install an Entry Light: Attic Run, Junction Box, and Sconce Wiring (This Old House)","May 13, 2014",Attic,"This Old House demonstrates wiring a new entry light (sconce) by tracing the existing feed from the electrical panel to the switch, routing a new conductor through the attic, and down a stud wall behind a brick veneer to a new wall box. An attic junction box is installed for splices; conductors (ground, neutral, hot) are color-matched and joined with wire nuts, then the NM cable is fished down the wall, poked through holes in the stud bay, and secured with staples and firestopping. The sconce is mounted, grounded, and powered for a functional final install, with attention to code requirements and aesthetic placement aligned with Craftsman styling.",Panel Feed; Switch Loop; Attic Wiring; Junction Box Mounting; Romex Cable; Wire Splicing Basics; Color to Color Splicing; Fixture Grounding; Stud Routing; Stud Bay Drilling; Hole Drilling Firestopping; Cable Stapling; Wall Sconce Mounting; Mailbox Alignment; Power Verification; Shutoff Safety; Hole Saw Tools,"Splicing conductors in attic junction box (color-to-color, ground-to-ground) @ 00:01:37; Routing NM cable through stud bay and into wall @ 00:02:03; Dropping Romex through wall and examining cavity for obstructions @ 00:02:21; Installing electrical box and mounting sconce with proper ground @ 00:03:49; Power test after wiring @ 00:04:07",3
k5J68hRmExk.youtube,Indirect LED Ceiling Lighting for an Exposed-Ceiling Timber-Frame Space (This Old House),"June 8, 2025",,"This Old House explores preserving an original timber-frame great room while upgrading the ceiling and lighting. The episode discusses the challenges of lighting a kitchen-dining-great-room combination with a historically restored ceiling and a pitched roof, balancing task and general lighting with the desire to reveal rather than conceal original materials. The plan centers on hidden LED tape running along the beams to create a bright, indirect glow, while pendant lighting and careful mounting strategies are evaluated to avoid visual clutter and respect the historic structure.",Timber Frame Preservation; Timber Frame Routing; Roof Board Reinstallation; Exposed Ceiling Plan; Sloped Ceiling Recessed; Roof Pitch Guidance; Indirect LED Tape; Beam Mounted Lighting; Kitchen Pendant Options; Joist Pendant Mounting; Ceiling Color Effects; Canopy Mount Fixtures; Lighting Layout Mockup; Glare Management; Structural Insulation Challenges,Hidden LED tape lighting installed on top of structural beams to create indirect ceiling glow @ 00:02:49; Lighting mock-up for a 45° roof pitch (12 pitch) to validate fixture angles @ 00:01:19; Hanging pendants from original floor joists to define kitchen area @ 00:01:58; Canopy mounting for flexible pendant hardware on beams @ 00:02:21; LED strip brightness demonstration (one strip) before scaling @ 00:03:05; Ceiling color strategy to maximize light reflection and reduce absorption @ 00:02:36,3
kXC5ItNFWN4.youtube,How to Install a Motion-Activated Security Light,"November 8, 2015",Exterior wall / Outdoor installation (probable),"This Old House illustrates a DIY exterior lighting upgrade by installing a motion-activated security light. The workflow includes selecting a dual-beam motion detector, preparing and routing power outside, assembling the fixture indoors, weatherproofing the exterior connection, and replacing an outlet with a motion-override switch. The host demonstrates the two-detector configuration (one forward at 180 degrees and one downward at 360 degrees), compares LED longevity with traditional bulbs, and uses a test mode to position and verify the beam before final night operation. The process emphasizes safety steps (power shutoff), outdoor sealing, and simple post-install testing to ensure the light activates with motion and can be overridden by a switch when desired.",Motion Sensor Orientation; Motion Sensor; Outdoor Light Installation; LED Lifespan Comparison; Indoor Outdoor Wiring; Breaker Power Shutoff; Exterior Wall Drilling; Weatherproof Sealing; Indoor Fixture Assembly; Motion Sensor Alignment; Motion-Activated Lighting; Motion Override Switch; Sensor Coverage Range; Night Activation,Dual motion detector orientation (forward 180 degrees and downward 360 degrees) @ 00:15; LED light longevity claim as an advantage over incandescent bulbs @ 00:40; Outdoor wiring prep and exterior access: removing outlet and routing outside @ 00:55; Weatherproof sealing with flexible putty at exterior fixture @ 02:10; Replacing indoor outlet with a motion-detector override switch @ 02:47; Beam alignment and verification using test mode before night use @ 03:24,6
rnGCwFG7OHM.youtube,How to Convert a Recessed Light to a Pendant,"August 6, 2016",,"This Old House demonstrates converting a recessed can light into a pendant using a dedicated conversion kit. The host explains why a direct swap is impractical due to the existing ceiling box and structure, then walks through assembling and mounting a socket adapter, hollow support rod, and mounting plate attached to the can. The kit uses decorative medallions to cover the large recessed opening and blends with the ceiling. The wiring is connected from the socket to the pendant (hot/black, neutral/white, ground/green), the traditional fixture bar is removed, and the pendant is assembled and tested with an LED bulb to ensure an aesthetically pleasing, energy-efficient result. Safety steps include shutting off power at the breaker and carefully tucking wires inside the canopy before finishing.",Socket Adapter Installation; Hollow Pendant Rod; Pendant Mounting Bracket; Threaded Rod; Pendant Mounting Plate; Recessed Light Medallions; Canopy Adaptation; Wire Color Coding; Self-Tapping Screws; Fixture Bar Removal; Stud Removal; LED Retrofit Bulbs; Pendant Hardware; Recessed to Pendant; Drywall Prep; Breaker Safety; Canopy Wiring; Decorative Hardware Finish,"Socket adapter conversion from recessed light to pendant @ 00:01:05; Bracket and hollow rod mounting to recessed housing @ 00:01:30; Decorative medallions and canopy adaptation to can opening @ 00:01:53; Wiring connections: hot/black, neutral/white, ground/green @ 00:04:22; Fixture bar removal and direct-mount to mounting plate @ 00:03:44",5
tJ8scPh2Ou8.youtube,Cable Lighting Installation: Low-Voltage Ceiling Rails (Ask This Old House),"April 23, 2017",,"This This Old House segment demonstrates upgrading a long, narrow room from dated track lighting to a low-voltage cable lighting system. The presenter explains using a ceiling-mounted transformer to deliver 12-volt power across two ceiling cables, supported by standoffs, with a 35-watt halogen fixture that can be positioned along the run. The installation workflow shown includes mounting the transformer, extending wiring, measuring and mounting standoffs with toggle bolts into plaster, threading the cable through end eyelets, and testing the system. The result is bright, perimeter lighting with a rainbow-like fixture appearance that enhances room brightness and perceived size.",Cable Lighting; Low-Voltage Transformer; 12V Lighting System; Ceiling Cable Rail; Cable Standoffs; Plaster Ceiling Toggle Bolts; Ceiling Bracket Mounting; Wire Extensions; Standoff Eyelets; Thumb Screw Mounting; 35W Halogen Fixture; Perimeter Lighting Plan; Color Shifting Lighting; Power-Off Safety,"Install a ceiling-mounted transformer and run a twin, low-voltage cable system to feed a fixture, converting 120V to 12V and distributing light along the ceiling. @ 00:01:42; Secure cabling with ceiling standoffs and toggle bolts into plaster, then route the cable through end eyelets to act as the electrical conductor to multiple fixtures. @ 00:03:24; Mount and position a low-voltage fixture along a cable run using adjustable thumb screws for flexible placement. @ 00:02:25; Perform a safe power-down before work (shutting off breakers) and conduct a live test after installation to verify lighting effect and color/brightness outcomes. @ 00:01:03",4
uBtFpmDkQus.youtube,Surface-Mounted LED Downlights Retrofit with Wireless Dimming,"February 26, 2017",Living room,"The video documents upgrading four bright dome ceiling lights in a living room by introducing a surface-mounted LED fixture that mimics recessed lighting without drywall demolition. The host contrasts four common recessed lighting paths—new construction housings, old-work housings with drywall clips, and a four-inch recessed box—and demonstrates a surface-mount option that preserves ceiling integrity while providing even light distribution. After installation, the plan shifts to dimming control across a two-location, three-way setup: replacing one switch with an electronic dimmer and adding a battery-powered wireless dimmer remote at the opposite location to enable dimming and on/off control from either side, with a bypass of the existing switch wiring to enable seamless operation.",Living Room Lighting; Dome Ceiling Lights; Recessed Lighting Options; New Construction Recessed Light; Old-Work Recessed Fixture; Drywall Clips; Four-Inch Recessed Box; Surface LED Downlight; LED Light Distribution; Electronic Dimmer Setup; Three Way Switch; Wireless Dimming Remote; Wireless Bypass; Lighting Control; Living Room Install,Surface-mounted LED downlight retrofit to simulate recessed lighting @ 00:02:14; Electronic dimmer installation with three-way switching for multi-location control @ 00:03:37; Wireless battery-powered dimming remote synchronized with dimmer @ 00:03:45,3
umDhJBfe1JU.youtube,"Understanding the Lighting Facts Label: Lumens, Wattage, Kelvin, and Integrated LEDs","May 15, 2016",,"This short educational segment explains how to read the Lighting Facts label on modern light bulbs. It emphasizes lumens as the brightness metric, clarifies that wattage represents power consumption rather than brightness, and provides practical comparisons (e.g., 800 lumens roughly equals a 60-watt incandescent). It then introduces color temperature in the Kelvin scale, noting that lower numbers feel warmer while higher numbers feel cooler, with 2700–3000 K suggested for a traditional look. The video concludes by noting the rise of integrated LED fixtures, which carry the same label and can last 20 years or longer, underscoring the value of reading and understanding the label when shopping for lighting.",Lighting Facts Label; Lumen Output Overview; Brightness and Wattage; 800 Lumen Output; Wattage Consumption; Halogen Wattage Comparison; Kelvin Scale; Kelvin Value; Warm White Lighting; Integrated LED Fixtures; LED Fixture Lifespan; Lighting Facts Labels; Lighting Efficiency Facts,"Lumens as the brightness metric @ 00:00:36.420; 800 lumens equals 60W incandescent equivalence @ 00:00:41.720; Wattage is power consumption, not brightness @ 00:00:56.960; LED vs halogen wattage comparison @ 00:01:05.460; Color temperature and the Kelvin scale @ 00:01:18.460; Traditional look target: 2700–3000 K @ 00:01:24.660; Integrated LED fixtures and long lifespans @ 00:01:39.540",3
