video,title,date,location,summary,topics,featured_techniques,section_count
S5VWvjiQm00.youtube,"Vegan Recipes From $10 to $200 — Oat Milk Mac and Cheese, Vegan Ricotta, Sushi, and More (Goodful)","June 3, 2021","Maui, Hawaii","This Goodful video surveys a playful sequence of vegan recipes built around accessible, affordable ingredients and flavorful techniques. It starts by roasting garlic to intensify its aroma, then demonstrates a dairy-free oat-milk base for a mac and cheese sauce thickened with cornstarch and enriched with miso-like flavors from nutritional yeast, tomato paste, and a peppery pepper-roasted component. The chef then crafts a vegan ricotta from cashews, transitions to a meatless (wine-based) tomato sauce, and assembles a baked elbow Mac with cheese layers. Interleaved are demonstrations of black rice sushi rolls with toasted nori, a miso-sesame dipping sauce, a hummus-forward appetizer with grilled veggies, and a butter–Chardonnay sauce featuring morel mushrooms. The video closes with a dessert-laden plate featuring a pecan-date crust and lemon sorbet. Throughout, cost-conscious substitutions (bouillon cubes for broth, jarred peppers) and kid-friendly, hands-on steps are emphasized, with a few playful host asides woven in.",Garlic Roasting; Oven Temperature; Roasted Garlic Flavoring; Oat Milk Basics; Oat Ratio Milk; Blending Time; Oat Milk Straining; Shallot Flavor Choice; Roasted Pepper Booster; Turmeric Paprika Blend; Cheesy Yeast Substitute; Cornstarch Thickener; Bouillon Versus Carton; Apple Cider Vinegar Sauce; Tomato Paste Sauce; Pasta Choice; vegan ricotta from cashews; Ricotta Lemon Juice; Ricotta Basil; Garlic Onion Base; San Marzano Sauce; Vegan Meat Simmer; Casserole Baking Timing; Sushi Mat Technique; Toasted Nori Texture; Black Rice Sushi; Miso Sesame Maple Sauce; Ginger Dipping Sauce; Hummus Appetizer; Butter Chardonnay Sauce; Pistachio Date Crust; Agave Binder,"Roasting garlic to concentrate flavor for a vegan mac and cheese sauce @ 00:00:09; Homemade oat milk from oats and water @ 00:00:37; Straining oat milk through a fine cloth for smooth texture @ 00:01:12; Building a dairy-free cheese sauce using shallots, garlic, roasted pepper, nutritional yeast, turmeric, paprika @ 00:01:35; Thickening vegan sauce with cornstarch and simmering to activate thickening @ 00:03:39; Coating elbow macaroni with vegan sauce for baked mac and cheese @ 00:04:03; Vegan ricotta preparation from cashews, lemon, olive oil, basil, garlic @ 00:04:15; Wine-based meat sauce technique using onions, tomato paste, San Marzano tomatoes @ 00:04:52; Baking assembly with foil cover then uncover to finish @ 00:06:18; Black rice sushi build with toasted nori and rolling method @ 00:07:16; Miso–sesame–maple dipping sauce for sushi @ 00:08:58; Dessert crust assembly with pecans and dates, binding with agave @ 00:11:30",21
TO1pRtYuec0.youtube,8 Incredible Meatless Sandwiches — Transcript-Based Educational Analysis,"May 28, 2019",,"This Goodful video, titled '8 Incredible Meatless Sandwiches' and published on May 28, 2019, runs 446 seconds (about 7 minutes 26 seconds). The provided transcript contains only music cues and no spoken narration or visible instructional text. As a result, there is no transcript evidence of specific techniques, ingredient lists, or step-by-step sandwich-building instructions. Any concrete instructional content would have to be derived from on-screen visuals rather than the transcript. Based on the video title and channel context, the educational value is likely in illustrating meatless sandwich concepts and general sandwich-building ideas, but these topics are inferred from metadata rather than directly evidenced in the transcript. The transcript shows four music cue timestamps (00:00:02.600, 00:00:24.250, 00:02:24.670, 00:05:41.950), indicating non-verbal content without instructional narration.",Meatless Sandwiches; Plant-Based Fillings; Sandwich Bread Types; Sandwich Spreads; Sandwich Assembly; Sandwich Meal Prep; Vegetarian Nutrition; Sandwich Plating,,5
TOrN97Eo3Yw.youtube,Vegan Carrot Hot Dogs: Marinade-Boiled Carrot Dogs,"March 20, 2021",Coney Island (explicit mention),"In this Goodful video, Merle attempts a carrot-based vegan hot dog using a marinade-and-boil approach rather than a traditional grill technique. She trims and smooths whole carrots, then simulates a hot-dog shape by stripping and peeling the surface. A savory marinade is prepared from water, soy/amino acids, liquid smoke, vegan steak sauce, agave or maple syrup, ketchup, plus garlic and onion powders with cayenne and black pepper. The carrots are boiled in this marinade for 7–10 minutes, then cooled with a brief resting period before being dressed with classic hot-dog toppings like relish, onions, and ketchup. She experiments with a quick-freeze method to accelerate cooling and contemplates a miniature-carrot hack to shorten wait times. The tasting verdict is surprisingly positive—close to a real hot dog but intentionally not claimed to be identical—followed by reflections on taste, texture, and audience engagement. The video also notes composting carrot scraps and weaves in pop-culture nods (Tabitha Brown) and light humor throughout.",Carrot Trimming; Carrot Peeling; Carrot Composting; Soy Marinade Base; Smoke Marinade Base; Vegan Steak Sauce; Sweet Marinade Base; Ketchup Marinade Base; Carrot Dog Seasoning; Carrot Marinade Boiling; Cold Water Cooling; Marinade Cooling; Marinade Resting; Fast Marinade Cooling; Carrot Dog Dressing; Carrot Texture Notes; Hot Dog Similarity; Influencer References; Hypothetical Selling Locale; Comment Requests,"Marinade-boiled carrot hot dogs @ 00:02:30; Quicky cooling by freezing marinade @ 00:03:26; Smoothing carrot surface for hot-dog shape @ 00:00:46; Traditional hot-dog dressing (relish, onions, ketchup) @ 00:04:00",4
TxHYF-Um5LQ.youtube,Vegan Three-Course Budget Challenge: $20 vs $200 (Goodful),"July 19, 2020",,"In this Goodful video, hosts Coco and Lala tackle a vegan three-course meal on a tight budget, each working within a distinct limit ($200 for one, $20 for the other) and documenting how far a plant-based menu can stretch when money is tight. The walkthrough captures planning (“three-course meal on a budget”), appetizer prep with a hummus and grilled-vegetable tray, a pasta-forward entrée centered on morel mushrooms with a butter–Chardonnay style sauce, and a dessert built around pistachios, dates, granola, and lemon sorbet. The segment includes practical techniques like microwaving green beans, grilling vegetables, and layering flavors with affordable pantry staples (brown sugar, vegan butter, garlic salt, and cinnamon), as well as the hosts’ reflections on health and wellness as part of cooking. The video progresses from budgeting and planning to prep, plating, and taste-testing, offering concrete, repeatable ideas for affordable vegan dining with vivid plating and flavor contrasts.",Budget Vegan Challenge; Vegan Three Course Meal; Hummus Veggie Appetizer; Microwaved Green Beans; Backyard Grilling; Brown Sugar Glaze; Secret Spice Blend; Morel Mushroom Pasta; Butter Chardonnay Drizzle; Pineapple Jambalaya; Beans Cilantro Garnish; Mushroom Chardonnay Pasta; Granola Crusted Dessert; Peach Apricot Sorbet; Granola Topping; Health Messaging; Budget Plating; Luxury Vegan Presentation; Taste Pairing Notes; Budget Figures Note,"Budget vegan cooking challenge (two budgets: $200 vs $20) @ 00:00:24; Microwave-steamed green beans @ 00:02:15; Grilled vegetables and quick-sear prep for hummus tray @ 00:01:29; Butter Chardonnay sauce using vegan butter @ 00:03:54; Morel mushrooms in pasta with a wine-inspired butter sauce @ 00:04:19; Pineapple added to jambalaya rice for sweetness @ 00:04:44; Pistachio-date crust and granola dessert assembly @ 00:05:32; Granola topping and oven finishing for dessert texture @ 00:05:46; Flavor-enhancing spice blend (garlic salt, pepper, basil salt, cardamom, cinnamon) @ 00:02:58; Health-first framing in cooking (health is wealth) @ 00:03:03",3
ULLQ1ZqWv1I.youtube,Vegan Snack Alternatives Under $5,"April 26, 2021",,"This Goodful video, titled Vegan Snack Alternatives Under $5, presents budget-conscious ideas for plant-based snacking. Because the transcript contains mostly background music with virtually no spoken narration, the analysis relies on the video title and publication metadata to infer the lesson’s aim: to showcase affordable vegan snack options that cost under five dollars and to suggest quick, wallet-friendly ideas for plant-based snacking.",Vegan Snacks; Budget-Friendly Snacks; Under $5 Snacks; Budget Grocery Tips; Plant-Based Ingredients; Snack Ideas; Quick Vegan Snacks; Affordable Vegan Foods; Budget Snack Shopping; Pantry Snack Ideas,,8
Vmbi5LiZCp0.youtube,"Three 20-Minute Vegan Meals for Beginners: Tacos, Creamy Tomato Pasta, and Chickpea-Broccoli Sesame Rice Bowl","April 23, 2022",Kitchen,"This Goodful video features two hosts guiding a beginner vegan through three fast, 20-minute meals: vegan tacos with crumbled tofu and a quick chipotle crema, a creamy one-pot tomato pasta seasoned with a paprika-like blend and enhanced with nutrition yeast, and a chickpea–broccoli sesame rice bowl with a glossy sauce. The presenters emphasize simple, plant-based substitutions (onion powder instead of onions, almond milk, vegan mayo and sour cream, nutritional yeast) and practical assembly tips (bottom-layer sauce in tacos, batch-friendly prep, and a takeout-inspired vibe). Interwoven with cooking, they discuss motivations for going vegan and the challenges of a 30-day transition, ending with a channel plug for Joyce’s vegan journey. The result is a beginner-friendly, time-conscious collection of recipes that showcase flavor, texture, and plant-based substitutions suitable for new vegans or curious cooks.",Tofu Taco Filling; Tofu Sautéing; Soy Sauce Seasoning Base; Chili Tomato Sauce; Garlic Cumin Blend; Pepper Cayenne Heat; Chipotle Crema; No Blender Crema; Cheesy Yeast Flavor; Onion Powder Swap; Olive Oil Sautéing; Campanelle Pasta; Almond Milk Base; Pasta Broth; Kale Greens Boost; Lime Salt Seasoning; Cheese Topping Options; Rice Chickpea Bowl; Garlic Sesame Glaze; Rice Vinegar Glaze; Thickening Sauce; Twenty Minute Meals; Takeout Plating; Vegan Journey Intro,Crumbling tofu by hand to create a meat-like texture @ 00:53:00; Chipotle crema made without a blender (vegan mayo + vegan sour cream + lime + chipotle powder) @ 02:40:00; Onion powder substitution for onions in the pasta base @ 04:32:00; Cornstarch slurry to thicken sesame sauce @ 08:32:00; Nutritional yeast as a cheesy flavor in vegan pasta @ 06:14:00,4
VyW_FDVaHD0.youtube,Vegan Ice Cream to Cookies: Bakery Taste Tests and a Home Recipe (Goodful Can It Satisfy),"May 28, 2025","Los Angeles, CA","In this Goodful episode, a host and guest explore vegan desserts by sampling store-bought vegan ice creams (including Salt & Straw lavender honey) and a studio-made vegan ice cream, then visit an all-vegan bakery to search for a chocolate-chip cookie that can stand up to traditional versions. They discuss vegan ice cream base formulations (oatmeal and coconut milk), fats (coconut oil), sweeteners, acids, and the use of add-ins and sauces. Back in the studio, they attempt a vegan chocolate chip cookie using egg-free substitutes (fruit purées), arrowroot, and garbanzo bean flour, prioritizing crispy edges and chewy centers. The episode closes with a tasting ranking, a comparison to non-vegan benchmarks (e.g., Lavender Honey from Salt & Straw), and a home-friendly recipe so viewers can recreate the results without traveling to vegan hubs.",Oat Milk Ice Cream; Coconut Oil Fat; Unrefined Cane Sugar; Ice Cream Acidity; Eight Flavor Concept; Blueberry Cheesecake Ice Cream; Lavender Honey Ice Cream; Pina Colada Ice Cream; Ice Cream Add-Ins; Ice Cream Sauces; Freezing Ice Cream Churning; Coconut Oil Cookie Ingredients; Fruit Purée Binding; Arrowroot Binder; Garbanzo Fava Flour; Cookie Texture Goals; Coconut Oil Shortbread; Bakery Comparison; Vegan Bakery Context; Salt & Straw Benchmark; Dear Bella References; Perfect Ten Taste Test; Home Cookie Version,Vegan ice cream base formulation @ 00:02:42; Incorporating mix-ins and flavorings into vegan ice cream @ 00:02:58; Churning and freezing vegan ice cream @ 00:03:03; Vegan chocolate chip cookie dough using coconut oil and fruit purées @ 00:03:31; Egg-free binding with arrowroot and garbanzo bean flour @ 00:03:51; Texture control: crispy edges and chewy centers in vegan cookies @ 00:04:04; Evaluative tasting: perfect-ten-like scoring and comparison @ 00:07:22,4
WRM7pdP5eKM.youtube,6 Vegan Alternatives To Chicken,"May 24, 2021",,"This Goodful video presents six plant-based substitutes for chicken, offering quick ideas for swapping chicken in everyday meals. While the transcript shows mostly background music and sparse spoken lines, the video centers on introducing six vegan options and demonstrates how they can be prepared and incorporated into meals. The production emphasizes accessible, time-efficient plant-based proteins suitable for weeknight dinners and meal planning, aligning with Goodful’s practical kitchen guidance.",Chicken Substitutes; Plant Protein Sources; Vegan Chicken Alternatives; Protein Seasoning; Weeknight Meals; Vegan Protein Planning; Vegan Protein Nutrition; pantry staples for vegan cooking; Plant Food Impact; Vegan Chicken Comparisons,,5
XLJI52AGJPQ.youtube,"What a Vegan High School Student, Vegan College Student & Vegan Medical Student Eat in a Day","February 5, 2022",Home kitchen / apartment,"Three vegan students—a high schooler, a college student, and a medical student—present a day of meals highlighting practical plant-based cooking and time-saving techniques. The breakfast segment features tofu and hummus toast pressed tofu, a Mexican tofu scramble, and vegan chocolate chip protein pancakes. Lunch centers on a pesto pasta and a winter citrus arugula salad, with reflection on cafeteria options and protein needs. Dinner showcases variations including a tofu and quinoa bowl, a Thai red curry with peanut sauce, and a pasta with cashew-cream sauce and seitan, underscoring how to build flavorful meals with accessible ingredients. Throughout the video, the speakers discuss prep strategies (soaking beans, cashew crema), cultural food influences, and the motivation behind vegan choices (climate justice, accessibility), offering a practical, multi-meal template for vegan students balancing school and studies.",Tofu Press Technique; Tofu Hummus Toast; Spinach Greens Topping; Balsamic Tomato Plating; Overnight Bean Soaking; Cashew Crema; Salsa Verde Blending; Garlic Onion Saute; Turmeric Paprika Seasoning; Potato Scramble; Chorizo Addition; Protein Pancakes; Soy Milk Pancake Batter; Baking Powder Vanilla; Pesto Pasta Sauce; Yeast Vegan Sauces; Daiya Mozzarella; Winter Citrus Arugula Salad; Couscous Salad Grain; Citrus Oil Dressing; Hospital Vegan Options; African Jerk Options; Tofu Quinoa Bowl; Spinach Teriyaki Bowls; Thai Red Curry; Coconut Milk Curry; Thai Aromatics; Cashew Cream Pasta; Tomato Seitan Sauce; Global Plant-Forward Diets; Vegan Climate Justice,"Tofu pressing and crumbling for texture @ 00:00:14; Cashew crema construction (cashews, nutritional yeast, garlic, lime) @ 00:01:01; Salsa verde preparation (tomatillos, peppers, cilantro, lime) @ 00:01:15; Bean soaking and long-simmer technique with aromatics @ 00:00:58; Tofu scramble with potatoes and spices (turmeric, paprika) @ 00:02:04; Pesto pasta sauce from blender (garlic, spinach, almond milk, nutritional yeast) @ 00:04:09; Winter citrus arugula salad with couscous and vegan feta @ 00:05:24; Thai red curry base with coconut milk and peanut sauce @ 00:07:22; Cashew cream pasta sauce and seitan with tomato base @ 00:08:53",3
bAm229JJ44o.youtube,"Vegan Margherita Trial: Dough, Cashew Mozzarella, and Italian Moms’ Verdict","March 4, 2021",,"In this Goodful video, host Merle guides a live-making-and-t tasting session in which a panel of Italian moms evaluates a vegan Margherita-style pizza. The key instructional elements are the plan to use a cashew-based vegan mozzarella and an overnight dough proof to achieve a crunchy crust, paired with a simple tomato-basil sauce. The panel discusses authenticity, texture, and flavor, offering concrete feedback on mozzarella texture (not stretching, crumbly) and on the sauce and crust balance. The tasting yields mixed results: dough scores moderately, overall pizza scores higher due to flavor but cheese remains the main drawback. The video blends culinary technique with culture and humor, highlighting both the challenges and potential of veganizing traditional pizza.",Vegan Pizza Trial; Cashew Mozzarella; Miso Vegan Cheese; Yeast Vegan Cheese; Tapioca Vegan Cheese; Lemon Juice Tang; Coconut Oil Cheese Formula; Overnight Fermentation; Crisp Thin Crust; High Heat Pizza; Margherita Authenticity; Margherita Sauce Balance; Mozzarella Stretch; Panel Critique; Italian Vegan Culture; Italian Moms Panel; Goodful Host Persona; Taste Test Verdict; Dough vs Cheese Quality,"Cashew-based vegan mozzarella formulation (cashews, miso, nutritional yeast, tapioca starch, lemon juice, salt, coconut oil) @ 00:55:00; Overnight dough proofing for a crunchy crust @ 01:20:00; High-temperature baking for a thin, crispy crust @ 02:02:00",7
bV_uui0avmU.youtube,"What A Whole Foods, Junk Food, & Keto Vegan Eat In A Day","July 31, 2021","Los Angeles, CA (origin)","This Goodful video documents a day of eating across three distinct vegan dietary identities: a whole foods plant-based eater (Rachel), a junk-food vegan (Bridget), and a keto vegan (Maya). Over roughly twelve minutes, three hosts showcase breakfast, lunch, dinner, and dessert ideas tailored to their respective approaches, using a mix of whole foods, vegan substitutes, and convenience products. Dishes include sweet potato pancakes, a vegan egg McMuffin-inspired sandwich, chia pudding, a tahini-dressed salad, soyrizo tacos, a grain bowl, minestrone soup, vegan mac and cheese with buffalo wings, a chocolate-topped crunch bar, and a keto-friendly pad Thai. The video emphasizes texture, fiber, plant proteins, seasonal produce, and practical substitutions for vegan meals.",Sweet Potato Pancakes; Oat Flour; ground flax meal; Baking Powder; Baking Soda; Cinnamon Spice; Nutmeg Spice; Banana Recovery Food; non-dairy milk; Vanilla Extract; Maple Syrup; Coconut Yogurt; Blueberry Pudding; Nectarine Topping; Sweet Earth Vegan Bacon; Hash Browns; Just Egg Folded; Miyoko's Cheddar; English Muffin; Spinach Greens; Hot Sauce; Blueberry Chia Pudding; Coconut Milk; Chia Seeds; Tahini Dressing; Lime Juice; Soy Sauce; Garlic Powder; Black Pepper; Edamame Overview; Broccoli Kale Salad; Kale Greens; Red Cabbage; Carrot Boost Overview; Red Bell Pepper; Green Onion Garnish; Roasted Olives Oil; Smoked Paprika; Mushroom Powder; Onion Powder,"Mashed sweet potato and banana batter to create pancake texture with oat flour and flax meal (low-mix technique) @ 00:00:40; Toaster-cooked folded vegan egg substitute and vegan bacon assembly to mimic a McMuffin sandwich @ 00:01:50; Blueberry cinnamon chia pudding with coconut/almond milk base @ 00:02:36; Tahini-based dressing emulsified with lime juice and soy sauce for a creamy, oil-light salad dressing @ 00:03:34; One-pan veggie roast with a smoky rub (smoked paprika, mushroom powder, onion powder) and basil @ 00:05:26; Cauliflower rice sauté with garlic, ginger, and oil to mimic grain base @ 00:06:00; Minestrone-style vegetable soup with pantry ingredients and pasta substitute (chickpea pasta) @ 00:06:50; Air-fried vegan buffalo wings with a separate sauce reduction @ 00:08:43; Keto pad thai using miracle noodles and a peanut butter sauce @ 00:11:20",11
c31Ij5s-Tj0.youtube,"Budget Vegan Day: Breakfast, Lunch, and Dinner Recipes Across Three Budgets (Goodful)","July 26, 2020","Los Angeles, California (LA)","Goodful features three vegan cooks (Rachel, Will, and May) preparing breakfast, lunch, and dinner across different budget levels, illustrating practical, affordable plant-based cooking. The video lays out multiple recipes and budget-friendly techniques, including baking banana oatmeal, a chickpea flour/ aquafaba scramble, a smoothie bowl, zucchini lentil fritters with a tofu-based vegan sour cream, a BLT with vegan bacon, a Just Egg omelette, Nashville hot mushroom sandwiches, and a chili mac with Beyond Beef, TVP, and Miyoko’s cheese. Interwoven are cost-saving strategies (bulk buying, end-of-day market discounts, using dried beans and homemade condiments) and notes on pricing versus eating out, providing a roadmap for budget-conscious vegan meal planning across a full day.",Baked Banana Oatmeal; Flax Eggs; Aquafaba Chickpea Scramble; Seasoned Scramble Yeast; Coconut Oil Sautéing; Smoothie Bowl; Superfood Costing; Zucchini Lentil Fritters; Vegan sour cream; Vegan BLT; Just Egg Omelette; Nashville Hot Mushroom Sandwich; Bonza Chickpea Pasta; Budget Fillings; Vegetable Broth; Beans for Budget; Market Discount Shopping; Budget Storytelling; Miyoko's Cheese Melt; Avocado Toast Variations; Sunflower Seed Butter; Sunflower Seed Oil; Bulk Pantry Choices; Aquafaba Binder Marinade; Foil Wrapped Experiment; Condiment Value Comparison; Pantry Staples,"Baking banana oatmeal in loaf pans at 350°F, using two loaf pans when 8x8 dish isn’t available @ 00:00:30; Homemade sunflower seed butter by grinding seeds into powder and emulsifying with maple syrup, oil, and salt @ 00:01:20; Chickpea scramble formed with chickpea flour, aquafaba, and spices and cooked in a skillet @ 00:02:02; Vegan sour cream made from soft tofu blended with lemon juice, oil, and salt @ 00:05:00; Just Egg omelette technique with vegetables and Miyoko’s cheddar @ 00:06:13; Nashville hot mushroom marinade and double-dredge frying method with air-drying @ 00:08:52; Chili mac assembly using dried beans/TVP, Bonza pasta, and Miyoko’s cheese to sustain flavor with budget @ 00:10:33; Homemade vegetable broth from scraps as a budget broth option @ 00:07:58",9
cIggkNOFQ-0.youtube,I Turned Leftover Bean Juice Into Vegan Meringues,"March 2, 2022",,"This BuzzFeed Nifty video demonstrates making vegan meringues from aquafaba, the liquid from canned chickpeas. The presenter cites Alton Brown as the recipe source, whips the aquafaba with cream of tartar and sugar, then pipes the foam into meringue shapes using a parchment-tube method before baking at a low temperature for about 90 minutes. The transcript also notes the etymology of aquafaba (Latin roots aqua and faba) and describes the resulting meringues as a crisp, sugar-cloud texture with a pleasant crunch, providing both practical steps and light culinary science around aquafaba as an egg-white substitute.",Aquafaba Egg White Substitute; Aquafaba Stabilizer; Aquafaba Whipping; Sugar Whipping; Vanilla Aquafaba Meringue; Meringue Piping; Aquafaba Etymology; Store Bought Aquafaba; Oven temperature set 200 degrees; Bake for 1.5 Hours; Recipe Attribution; Vegan Meringue Texture; Bean Juice Ingredient; Meringue Texture Cues,Whipping aquafaba to stiff peaks @ 00:01:04; Stabilizing foam with cream of tartar @ 00:00:43; Piping meringues using parchment paper (parchment bag) @ 00:01:12; Baking aquafaba meringues at 200 degrees for ~90 minutes @ 00:01:32; Aquafaba described as an egg-white substitute @ 00:00:29; Aquafaba etymology (Latin roots aqua and faba) @ 00:01:21,6
ccZR8LqA9PI.youtube,Three Celebrity vegan mac and cheese recipes tested and judged,"October 2, 2020",Probable: Rachel's parents' home kitchen,"Goodful host Rachel tests three celebrity vegan mac and cheese recipes from Michael Simon, Tabitha Brown, and Minimalist Baker. Each recipe’s prep and finishing steps are demonstrated, including a cauliflower-based vegan sauce with a cashew nutritional‑yeast topping (Michael Simon), a butternut squash and potato-cheese sauce (Tabitha Brown) with dairy-free cheese and yogurt, and a caramelized-onion and eggplant-based sauce (Minimalist Baker) finished with a toasted onion topping. The host’s parents sample and rank the dishes, with Tabitha Brown declared the winner. The video emphasizes plant-based substitutions, kitchen techniques for creamy vegan sauces, and baking or broiling for texture and color.",Vegan Mac and Cheese; Cauliflower Cream Sauce; Cauliflower Mac and Cheese; Vegan Parmesan Topping; Cashew Creaminess; Nutritional Yeast; Garlic Powder; Breadcrumb Topping; Parsley Garnish; Oven Baked Topping; Tabitha Brown Mac and Cheese; Squash Potato Sauce; Garlic Herb Seasoning; Vegan Butter; Unsweetened Vegan Yogurt; Daiya Vegan Cheese; Smoked Paprika; Pasta Coating; Caramelized Onion Mac; Eggplant Mac Sauce; Caramelized Onions; Onion Sauce; Almond Milk Sauce; Cornstarch Binding; Garlic Powder Sauce; Judging Panel; Tabitha Brown Winner; Parent Judges,"Cauliflower-based creamy vegan sauce formed by simmering cauliflower with onion, garlic, and broth, then blending to smooth @ 00:01:05; Vegan parmesan topping made from cashews, nutritional yeast, garlic powder, bread crumbs, and parsley @ 00:01:25; Butternut squash and potato-based cheese sauce with vegan butter, vegan yogurt, nutritional yeast, and Daiya cheese @ 00:02:52; Use of Daiya vegan cheese as part of a melty cheese sauce @ 00:03:05; Caramelized onion base blended with broiled eggplant and almond milk sauce thickened with cornstarch @ 00:04:55; Broiling eggplant and peeling skins to create a smooth eggplant-based sauce @ 00:04:33; Thickening sauce with cornstarch and using almond milk as the liquid base @ 00:04:55; High-heat oven bake (475°F) to finish Michael Simon’s mac and cheese topping @ 00:01:44; Smoked paprika as a finishing note for Tabitha Brown’s dish @ 00:03:20; Bread crumb–parmesan topping toasted with parsley for texture and color @ 00:01:32",6
e7D2pdRbkZg.youtube,"Recreating a Parents’ Favorite 3-Course Meal as Vegan (Valentine’s Day) – Cheesecake, Panna Cotta, Scallop Pasta","February 13, 2021","Parents’ house, Connecticut, USA","In a Valentine’s Day themed kitchen project, a creator documents cooking a vegan three‑course replica of her parents’ favorite restaurant meals while visiting them at home in Connecticut. The video centers on: (1) a dairy-free amaretto cheesecake with a coconut-cashew filling and a baked graham crust using a water bath, (2) a panacotta-inspired vegan appetizer with homemade vegan parmesan, and (3) a main of king oyster “scallop” pasta with a red pepper sauce, leveraging mushroom physics, miso-lemon-nori marinade, and a roasted garlic sauce. The host tests the recipes, improvises salt and water adjustments, and invites her parents to taste and compare with the restaurant versions, offering commentary on texture, flavor, and overall impression. Evidence of technique includes specific steps like crust pressing, baking times, water bath creation, cashew-coconut fillings, agar-set parmesan, and blended sauces.",Vegan Graham Crust; Coconut Oil Crust Binding; Springform Parchment Prep; Cheesecake Water Bath; Cashew Tofu Filling; Miso Lemon Cheesecake; Agar Parmesan; Freezing Vegan Cheese; Cashew Coconut Panna Cotta; Mushroom Scallops; Umami Mushroom Marinade; Mushroom Scallop Sear; Roasted Pepper Pasta Sauce; Roasted Pepper Pasta; Chocolate Ganache; Raspberry Garnish,"Graham cracker crust pressed into a lined springform pan, then baked to set before filling @ 00:02:13; Water bath for cheesecake (pan placed in larger dish with 1 inch of boiling water) @ 00:03:31; Vegan cheesecake filling using cashews, coconut milk, lemon, amaretto, miso, and cornstarch; blended until smooth @ 00:02:47; Agar-based vegan cheese (parmesan) heated with coconut oil and miso, then frozen to firm @ 00:04:22; Vegan parmesan grated over panna cotta @ 00:06:32; Mushroom scallop technique using king oyster mushrooms with a nori–lemon–miso marinade @ 00:07:12; Roasted garlic and red pepper pasta sauce blended with shallots, garlic, coconut milk, nutritional yeast, and paprika @ 00:10:02; Chocolate ganache for vegan cheesecake (dark chocolate + canned coconut milk; heated and amaretto added) @ 00:08:11",5
f20_GNo5p8Q.youtube,"Vegan Day: Korean, Indian, and American-Inspired Meals (Breakfast, Lunch, Dinner)","June 12, 2021",,"This Goodful video presents a single day of vegan cooking across three cultural influences—Korean, Indian, and American—with three hosts each preparing breakfast, lunch, and dinner that showcase vegan adaptations of familiar dishes. Dishes include yatijuku (Korean vegetable porridge) and a masala chickpea frittata for breakfast; bibbenguksu-like spicy Korean noodles and a dal-palak with quinoa for lunch; and a New England-style vegan clam chowder, shiitake bacon, a Korean mushroom hot pot, mutter paneer with cashew cream, garlic naan, and a meatloaf made with Impossible Meat for dinner. The lineup emphasizes pantry-friendly ingredients, plant-based protein sources, and traditional spice blends used in veganized formats, with notes on texture, mouthfeel, and regional flavors to guide viewers in recreating the meals at home.",Yatijuku Porridge; Korean Vegan Breakfast; Sesame Oil; Garlic Basics; Vegetable Rice Porridge; Seaweed Garnish; Sesame Seeds; Masala Chickpea Frittata; Chickpea Flour Batter; Turmeric Seasoning; Cumin Spice; Coriander Spice; Onion Shallot Base; Broiler Finish; Spiced Yogurt Topping; Avocado Finish; Masala Grits; Non Dairy Milk; Nutritional Yeast; Vegan Butter; Optional Vegan Cheese; Korean Spicy Cold Noodles; Gochujang Sauce; Cold Water Noodle Rinse; Kimchi Sesame Toppings; Dal Palak; Spiced Lentils; Tomato Onion Base; palak spinach; Quinoa Side; Vegan Clam Chowder; Oyster Mushroom Clam Swap; Cashews for Creaminess; Kelp Granules; Shiitake Bacon; Soy Sauce Marinade; Apple Cider Vinegar; Smoked Paprika; Korean Mushroom Hot Pot; Kochikaru Paste,"Stovetop preparation of yatijuku porridge (Korean vegetable porridge) with gradual water addition and evaporation @ 00:00:19; Chickpea flour batter-based vegan frittata with broiler finish @ 00:01:31; Creamy, cheesy vegan grits using non-dairy milk, nutritional yeast, and vegan butter @ 00:03:00; Gochujang-based sauce for spicy cold noodles and cold-water rinse to preserve chew @ 00:03:44; Dal palak with lentils and palak spinach, finished with quinoa and salad @ 00:04:59; Vegan clam chowder technique using oyster mushrooms, roux, coconut milk, and cashews @ 00:06:57; Shiitake bacon marinade and quick pan-crisping @ 00:08:25; Korean mushroom hot pot (paso chongor) assembled with paste and stock for sharing @ 00:09:00; Mutter paneer adapted with cashew cream and oven finish for a lighter vegan curry @ 00:10:45; Meatloaf made with Impossible Meat, flax egg, and glaze baked in loaf form @ 00:12:25",12
fVFugCesGjc.youtube,Vegan Foods Around The World,"December 20, 2021",,"Goodful's YouTube feature 'Vegan Foods Around The World' appears to be a roughly 15-minute exploration of plant-based dishes across global cuisines. The transcript for this video is dominated by music with very sparse spoken content, offering little instructional narration or step-by-step demonstration within the transcript. Because the transcript yields minimal technical detail, the analysis relies on the video title and metadata to characterize the topic as a global vegan-food overview rather than a recipe-by-recipe tutorial.",Vegan Foods; World Cuisines; Plant-Based Dishes,,11
