video,title,date,location,summary,topics,featured_techniques,section_count
CF08-EwA-nY.youtube,Open-String Note Names on Guitar with Mnemonics (E A D G B E),"May 26, 2020",,"This JustinGuitar lesson teaches the note names of the guitar’s open strings and introduces mnemonic devices to help beginners memorize them. The core mnemonic presented is Eddie Ate Dynamite Good Bye Eddie, mapping to the open-string notes E–A–D–G–B–E, with explicit verbal confirmation of the sequence. The video also discusses alternative mnemonics (including a humorous older variant and a community-driven example) and notes that mnemonics can be self-created to suit the learner. Beyond the primary mnemonic, the instructor emphasizes the importance of remembering open-string names as a foundation for learning the fretboard, clarifies string numbering (string 1 is the thinnest, string 6 the thickest), and mentions potential ambiguity caused by two E strings when using certain naming conventions. The lesson culminates with guidance to memorize the open-string notes before advancing to the next lesson, and cross-references a related Music Theory course for further mnemonic experimentation.",Open String Note Names; Open String Mnemonic; Mnemonic Demonstrations; String Numbering; Open String Mnemonics; Open String Letters; Open String Names; 4th String Notes; Personal Mnemonics; E String Confusion; Community Open String Mnemonics; Next Lesson Memorization,"Mnemonic for open-string notes (EADGBE) @ 00:39; Alternative mnemonics and cautions (e.g., Easter Bunny Gets Drunk After Easter) @ 01:21; Community-driven mnemonic exploration in Music Theory Course @ 01:53; Open-string name order options (EADGBE vs EB GDAE) @ 02:03; String numbering convention (string 1 = thinnest; string 6 = thickest) @ 02:29; Awareness of two E strings and potential naming confusion @ 03:07",4
CWL_O9kR_b0.youtube,"Easy Minor Chord Songs with Am, Dm, and Em — Practice Guide from JustinGuitar","May 19, 2020",,"JustinGuitar’s short guide centers on using the D minor chord (and related Am and Em variants) to practice a curated set of songs across genres. He highlights specific examples where Dm and Am carry the progression (notably Arctic Monkeys’ “505”), notes minor/blue-influenced passages (Ain’t No Sunshine, All Your Love), and calls out songs with other chords such as E major and E minor (Chocolate Jesus, A Girl Like You). The video emphasizes practical tips for chord changes, tempo control (slow practice for speed of changes in Fallin), and the importance of motivation by choosing songs you enjoy. It also points to supplementary resources on the website (song lists, Beginner Song Course app, play-along tracks) to support ongoing practice.",D Minor Practice; A Minor Song Use; E Major Usage; E Minor Usage; Dm and Am 505; Dm Song Use; All Your Love; Fallin Practice; Chocolate Jesus; Minor Chord Songs; Progression Pacing; Song Choice Motivation; Sustainable Practice; Song Practice Resources; Strumming Timing Concepts; Song Based Speed Drills; Safe Practice Pushing,"Dm as anchor chord across songs (Dm with Am) @ 00:00:03; Using Am and Em alongside Dm in progressions @ 00:00:01; Slow tempo practice to manage chord changes (Fallin) @ 00:00:47; Blues-rock feel with time/feel change in All Your Love @ 00:00:35; A minor, D minor, E minor progression in A Girl Like You (tricky changes) @ 00:01:12; E major usage along with A minor and D minor (Chocolate Jesus) @ 00:00:54; Song-based practice to stay motivated (505, Ain't No Sunshine) @ 00:00:13; Use of song resources (website, app, playlist) for practice variety @ 00:02:10",4
CjM5fyXoV8w.youtube,Learn ANY Strumming Patterns with this Guitar Exercise,"March 9, 2019",,"In this JustinGuitar lesson, the instructor explains a practical framework for rhythm guitar in 4/4 time that unlocks the ability to create and recognize strumming patterns. He demonstrates how there are eight potential strums in a bar (down on each beat and up on each “and”), emphasizes keeping the hand moving even when not actively strumming, and introduces a circle-beat method for mapping patterns. The video covers pattern variation, including a common pattern nicknamed “old faithful” (down down up up down) and how to manipulate patterns by shifting which beats are strummed. He provides player-focused practice tips, such as starting with beat one, practicing slowly, then increasing tempo, and eventually playing without chords to automate patterns. The lesson stresses feel and groove as the ultimate goal, and connects pattern work to real songs and playing with others, with additional resources available on the website.",4/4 Time; Beat Counting Basics; Upbeat Concept; Eight-Strum Pattern; Down Strum on Beat; Up Strums On Ands; Keep Hand Moving; Circle Beat Method; Whiteboard Pattern Mapping; Beat One Circle; Skipped Beat Pattern; Whispered Counting; Beat Shift Patterning; Old Faithful Strumming; Pattern Automation Practice; And Counting Practice; Tempo and Feel; Foot Tap Timekeeping; Track Based Pattern Practice; Pattern Recognition; Feel Over Accuracy; Pattern Testing,Eight-subdivision rhythm framework (down on 1-4 and up on the 'and') @ 00:01:20; Keep-hand-moving principle (even when not strumming) @ 00:01:44; Circle-beat mapping and whiteboard pattern drafting @ 00:02:25; Old faithful pattern: down down up up down @ 00:07:27; Pattern manipulation by shifting strums to different beats (2/3/4) @ 00:08:08; Practice without chords to automate strumming @ 00:14:56; Counting strategies (count all vs counting the ands) and groove development @ 00:13:50; Play-along timing with a track to align strums @ 00:12:12,6
E5do76H_mi0.youtube,Two-Chord Practice: A and D Chords for Beginners (Dance The Night Away & More),"May 15, 2020",,"JustinGuitar's beginner-focused tutorial demonstrates practicing with songs that use only two chords, A and D, to improve chord changes and rhythm. He explains that the early days will be challenging, advises selecting songs with minimal chord changes or slowing the tempo, and promotes using his Beginner Song Course app to tailor speed and accompaniment. The video spotlights the two-chord pattern in Dance The Night Away by The Mavericks (D for a bar, then A for a bar, repeated) and mentions additional two-chord options such as Born In The USA, You Sound Good To Me, and Silence Is Easy. It also covers anchor finger technique, counting and strumming on the beat, and the value of play-alongs—both in-app and on the website—for a more song-like practice experience. The message emphasizes persistence, a practical 10-minute practice window, and forgiving oneself during the early learning process.",A D Two Chord Songs; A D Practice; Slow Practice Tempo; App Features Overview; Practice Speed Adjustment; Full Band Play-Alongs; Dance The Night Away; Anchor Finger Positioning; Beat Counting Strumming; Two-Chord Songs; Website Play-Alongs; Ten Minute Practice Blocks; Practice Encouragement,"Two-chord changes between A and D (basic A↔D drill) @ 00:00:01; Dance The Night Away chord pattern: D for a bar, then A for a bar, repeated @ 00:01:34; Tempo control and speed adjustment within the Beginner Song Course app @ 00:02:11; Play-alongs with drums, bass, and piano melody to simulate a real song @ 00:03:12; Anchor finger technique and steady finger placement @ 00:01:58; Use of free play-alongs on the website as alternatives to paid app @ 00:03:46; Selection of two-chord songs with varying chord hold lengths @ 00:04:20",4
FDPWwviOYno.youtube,"6/8 Time Signatures for Beginners: Counting, Feel, and Strumming (JustinGuitar)","May 26, 2020",,"JustinGuitar’s tutorial introduces time signatures with a practical focus on 6/8. It explains that time signatures describe the feeling of beats in a bar, contrasts the common 4/4 feel with 6/8, and clarifies that 6/8 comprises six beats per bar arranged as two groups of three, with beat 1 as the strongest and beat 4 as a secondary emphasis. The video guides beginners to hear and count 6/8 by listening to sample songs, counting 1–6 (and their ‘ands’), and to practice with a metronome at a moderate tempo while emphasizing the downbeats on 1 and 4. It also covers practical strumming strategy in 6/8, including six down strums per bar, the use of subdivisions, and an upcoming lesson on a specific 6/8 pattern. A variety of song examples are suggested to reinforce the feel, and the instructor cautions about different approaches for left-handed practice while encouraging attentive listening and internalization of the rhythm.",Time Signature Basics; 4/4 Dominance; Six Eight Basics; Six Beat Two Pulse; 6/8 Beat Grouping; 6/8 and Waltz Feel; 6/8 Counting Basics; Strong Beat Counting; 6 8 Listening; This Year's Love; 6/8 Song Examples; Fade Into You; Nothing Else Matters; Manic Depression; Kiss From a Rose; 6/8 Accent Counting; 6/8 Metronome Timing; 6/8 Beat Counting; 6/8 Beat Accents; Left Handed Pacing; 6/8 Pattern Lesson,Explain 6/8 time: six beats per bar with two strong pulses (beats 1 and 4) and two groups of three @ 00:00:55; Count in 6: 1-2-3-4-5-6 and identify 'ands' for strumming @ 00:03:00; Metronome-based practice: set tempo around 130 BPM; six down strums per bar @ 00:04:23; Accent pattern: emphasize beats 1 and 4 in 6/8 @ 00:04:54; Left-handed approach and learning considerations; pacing differences @ 00:05:13; Listening to 6/8 songs to internalize feel @ 00:02:05,7
IE5HWnrP9Wk.youtube,JustinGuitar Practice Assistant: Build and Track Guitar Practice Routines (Free),"May 15, 2020",,"This video is a practical walkthrough of the Practice Assistant feature in JustinGuitar’s platform. It demonstrates setting up a new routine, creating and editing practice items (for example 'Chord Changes' with a metric like 'Number of Changes'), and how to attach related links and statistics. The presenter shows item-level actions (edit, duplicate, archive) and adds items from the site (such as finger gym) into routines, then refreshes the page to reflect changes. The tutorial covers managing multiple routines, making one active, starting a practice session with a countdown, and using notes, a metronome with tempo and subdivisions, and end-of-minute alerts. It also explains how to record statistics (e.g., chord changes), switch between items mid-practice, import preset routines ( Blues Licks ), and view overall practice stats with graphs. A closing note highlights that the Practice Assistant is free and invites support via a donation button.",Practice Assistant Dashboard; Practice Routine Builder; Practice Assistant; Item Title Setup; Related Link; Practice Metric Name; Save Practice Item; Edit item; Practice Builder; Practice Archive; Add practice item from site; Refresh After Changes; Routine List Editing; Active Practice Routine; Reset Routine; Practice Timer Start; Notes per Item; Metronome Settings; Minute End Chime; Practice Statistics; Mid Practice Switching; Import Preset Routines; Blues Licks Preset; Replace Routine; Practice Stats Graphs; Donation Model Overview,"Create a new routine and add the first item @ 00:00:33; Edit and duplicate a practice item @ 00:02:20; Add items from site (Finger Gym) to a routine @ 00:03:07; Refresh page to reflect changes @ 00:03:28; Make Active Routine and manage multiple routines @ 00:04:55; Reset routine @ 00:05:26; Start practice timer and countdown @ 00:05:37; Notes per item @ 00:05:46; Metronome with tempo and subdivisions @ 00:06:07; End-of-minute flash and chime @ 00:06:29; Record statistic (e.g., chord changes) @ 00:06:41; Import preset routines and replace/add to current routine @ 00:08:03; View and interpret stats graphs @ 00:08:45; Donor prompt and keeping it free @ 00:09:51",7
IXL1bG_ao3c.youtube,Intro to Up Strums: Pattern 1 and Pattern 2 for Beginners,"May 18, 2020",,"In this beginner-friendly lesson, JustinGuitar introduces the first strumming pattern that includes an up strum after beat 2, showing how to count and execute it with a muted guitar neck and a pendulum-like forearm motion. He emphasizes slow, repetitive practice to develop a smooth, automated rhythm, explains how the up strum interacts with the beat (including the non-full-string nature of the up stroke), and offers practical guidance on staying in time even if chord changes falter. A second pattern adds a second up strum within the bar, followed by a discussion of tempo, relaxed technique, and the importance of repetition. The video foreshadows the most common pattern, nicknamed “Old Faithful,” and suggests applying these patterns to simple chords like A minor and E minor, with a reminder to practice rhythm (not just chord changes) and to use the Beginner Song Course app for pacing in time.",Up Strum After Two; DDUDD Strumming; Up Strum Counting; Muted Up Strums; Pendulum Strumming Motion; Smooth Practice; Repetition Automation; Strumming Through Changes; Two Upstrokes Per Bar; And Count Pattern; Comfortable Tempo Pace; Gravity Strumming Motion; Two Up Strums; Minor Chord Suggestions; Beginner Song Course,Up strum after beat 2 (Pattern 1) @ 00:00:00; Muted-string up strum @ 00:01:10; Pendulum forearm motion for strumming @ 00:01:21; Down-Down-Up-Down-Down pattern (D D U D D) @ 00:00:23; Two up-strums per bar (Pattern 2) @ 00:04:11; Relaxed arm and gravity-based strumming @ 00:04:57; Rhythm automation through repetition @ 00:03:03; Staying in time during chord changes @ 00:07:10; Old Faithful pattern introduction and future lesson context @ 00:05:41; Chord examples: A minor and E minor in context @ 00:06:37; Metronome not required yet; focus on feel and timing @ 00:02:13;  rhythm practice with Beginner Song Course app guidance @ 00:07:31,3
JRhwvxl46-8.youtube,"Are You Strumming on the Beat? — 4/4 Timing, Down Strums, and Counting (JustinGuitar)","May 11, 2020",,"JustinGuitar's Are You Strumming on the Beat? explains how to play in time with a 4/4 bar by focusing on a downward strum on the beat, counting 1-4, and coordinating a foot-tap with hand strumming. The lesson emphasizes practicing with muted strings to establish a solid downbeat, developing an automatic coordination between hand and foot, and building a strong internal tempo rather than relying on complex upstrokes. It also covers practical pacing for songs, offering simple variations for faster tempos (strumming only on beat 1 or two strums per bar on beats 1 and 3) and stressing repetition, gradual progression, and realistic expectations for beginners.",4/4 Time Signature; bar equals four beats; Down Strum on Beat; Counting 1 to 4; Foot Tap Tempo; Dead String Muting; Hand Foot Sync; Memory Versus Counting; Downbeat Concept; Practice Repetition; Ands and Upstrokes; Song Tempo Adaptation; On Beat Strumming; One Strum Per Bar; Two Strums Per Bar; Continuous Strumming Motion; Beat Strumming; Advanced Strumming,Foot-tap as tempo guide @ 00:00:25.397; Down strum on the beat (4/4 time) @ 00:00:34.347; Muting strings (dead strings) while strumming @ 00:00:57.856; Two-strums-per-bar pattern (beats 1 and 3) @ 00:04:53,5
JihqR0p73EY.youtube,"Module 5: C major chord, strumming foundations, and basic theory","May 20, 2020",,"JustinGuitar's Module 5 Beginner Guitar Course lesson introduces the C major chord (noting its stretchiness), then moves into strumming fundamentals, including how the 'overall picture' of strumming works and how to add extra strums to craft patterns. The video then shifts to a light theory segment: the note circle, sharps and flats, and the 12-note scale, followed by practical practice strategies such as compiling a personal songbook. It ends with a hands-on riff workout using Nirvana's Come As You Are to illustrate applying chords and strumming to a real song context.",C Major Chord; C Chord Stretch; Strumming Basics; Strumming Count Rhythm; Extra Strums; Strumming Pattern Creation; Note Circle; Sharps and Flats; Chromatic Scale; Songbook Organization; Personal Songbook Practice; Come As You Are Riff,C major chord introduction and stretch awareness @ 00:00:07; Strumming basics and pattern development @ 00:00:21; Note circle; sharps/flats; 12-note chromatic scale @ 00:00:55; Songbook formation and practice organization @ 00:01:03; Riff study: Nirvana Come As You Are @ 00:01:15,3
JrIxNphnhrM.youtube,"Up Strums for Beginners: Thin-pick technique, muted practice, and thinnest-string focus (JustinGuitar)","May 18, 2020",,"This JustinGuitar beginner lesson explains up strums (upstrokes) as the in-between motion to the standard down strum. The video emphasizes using an ultra-thin pick to facilitate clean upstrokes, teaching muted practice to avoid noise, and clarifying that upstrokes typically strike only the thinnest three or four strings. Through slow, counted practice (one-and-two-and-three-and-four-and) with optional foot tapping for rhythm, the instructor guides learners to coordinate rhythm with the strum direction, gradually transitioning from muting to actual strumming on the guitar. The lesson also contrasts strumming all strings versus focusing on the thinnest strings for clearer, more musical results, especially when working with common chords like D minor and A minor. A preview of upcoming strumming patterns that incorporate upstrokes signals progression beyond the basics.",Up Strums; Down Up Rhythm; And Counting Pattern; Hand Muting Technique; Thin Pick Technique; Thinnest String Upstrokes; Upstroke Motion; Up Strum String Targeting; Foot Tap Rhythm; Minor Chord Focus; Practice Pacing; Upstroke Feel; Upstroke Pattern Transition,Use an ultra-thin pick (0.38 mm nylon) for easier upstrokes @ 00:00:32; Mute all strings with the hand to practice without sound @ 00:01:32; Count rhythm with one-and-two-and-three-and-four-and while down/up strumming @ 00:01:44; Upstroke targets only the thinnest 3-4 strings; avoid thick strings @ 00:03:24; Upstroke moves slightly away from the body for cleaner attack @ 00:03:39; Foot tapping to synchronize rhythm with the count @ 00:03:14,5
LlN2yrFQKzY.youtube,How to Read Guitar Chord Diagrams: D Major Basics,"May 11, 2020",,"JustinGuitar's beginner-friendly tutorial introduces how to read guitar chord charts. It explains the anatomy of a chord diagram—six strings, frets, and the nut—with discussion of how the nut may be drawn, how lines indicate frets, and how the neck is depicted with finger-placement dots. The video also covers how to read finger numbers (1=index, 2=middle, 3=ring, 4=pinky) and the notation T for the thumb, as well as X for muted strings and O for open strings. Using a D major diagram as the first example, it demonstrates the exact fingering: first finger on the second fret of the third string, second finger on the second fret of the thinnest string, and third finger on the third fret of the second string, with the remaining strings muted or open as indicated. This lesson establishes foundational skills for reading chord shapes in subsequent lessons.",Chord Diagram Basics; String Diagram Orientation; Diagram Line Weight; Chord Diagram Lines; Chord Diagram Nut; Chord Diagram Orientation; Chord Diagram Dots; Finger Numbering Basics; Thumb Diagram Marker; Muting X Notation; Open String O Notation; D Fingering Demo,Interpreting chord diagrams: identifying strings and frets @ 00:00:12.807; Nut representation in chord diagrams and line thickness @ 00:00:57.037; Neck diagram dots as finger placement indicators @ 00:01:25.847; Finger labeling: 1-4 and T (thumb) @ 00:01:32.124; X and O notation for mute/open strings @ 00:02:25.799; D major fingering example (specific finger positions) @ 00:02:51.885,4
MLlWCygtVEc.youtube,"G Chord for Beginners: Song picks, 6/8 rhythm, and dynamics","May 26, 2020",,"This JustinGuitar lesson centers on selecting beginner-friendly songs that feature the G major chord (the new chord introduced in Lesson 6). It showcases concrete song options (including Unknown Legend and Hey Joe) to practice G along with related major chords, and it explores 6/8 timing with This Year’s Love while highlighting other G-inclusive tunes like Mad World and County Roads. The host emphasizes practicing with simple chord progressions (C, G, D, A, E), using left-handed practice, and maintaining motivation by choosing songs learners truly enjoy, with a note that the next lesson will consolidate skills and sustain momentum.",G Major Chord; C Major Chord; D Major Chord; A Major Chord; E Major Chord; Unknown Legend Song; Hey Joe Practice; This Years Love 6/8; Dynamic Chord Changes; Country Roads Songs; Left Handed Chord Practice; Chord Progressions; Song Motivation; 6 8 Strumming Patterns; Practice Philosophy; Song Practice Consolidation,G major chord introduction as a foundation for beginners @ 00:00:06; Left-handed chord-change practice using the five major shapes (C G D A E) via Hey Joe @ 00:01:23; 6/8 timing example applied to This Year’s Love @ 00:00:44; Dynamic expression and arrangement considerations (loud/soft sections) with Mad World @ 00:01:25; Song selection strategy focused on motivation and enjoyment @ 00:02:49,4
McSfLPmXcLw.youtube,"Anchor Finger Chord Changes (E, A, D): E to A and E to D using the anchor finger technique","May 11, 2020",,"This video demonstrates an anchor-finger approach to smooth chord changes among E, A, and D on the guitar. The technique centers on keeping the first finger as an anchor while sliding it between frets to form the target chords, then dropping the remaining fingers into place (2 and 3 for A or D). The presenter walks through E→A and E→D transitions, emphasizes sliding the anchor finger first, returning to E, and adds guidance on practicing in finger order (1-2-3) and a suggested one-minute drill to build familiarity with the motion before speeding up changes. The guidance focuses on feeling and pattern rather than introducing new guitar shapes beyond those three chords.",E Major Open Chord; A Major Open Chord; D Open Chord; Anchor Finger Concept; First Finger Anchor; sliding the anchor finger; Chord Finger Placement; E Return Anchor; A to E Transition; D to E Transition; One-minute changes drill; Finger Order Technique; Anchor Finger Slide; Pattern Chord Changes; Anchor Finger Coordination; Repetition Confidence,"Anchor finger transition: E → A with the index finger as the anchor, sliding to the second fret while placing fingers 2 and 3 to form A @ 00:00:11.402; Anchor finger transition: E → D by sliding the anchor to the second fret and dropping fingers 2 and 3 to form D @ 00:00:52.666; Finger-order down approach (1-2-3) during chord changes, illustrating sequentially placing notes rather than all at once @ 00:01:36.980; One-minute changes drill to build familiarity with sliding the anchor finger and returning to the first fret @ 00:01:12.394",3
MlV6WhM9YhE.youtube,"How to Hold a Guitar: Posture, Leg Position, and Arm Support (JustinGuitar)","May 11, 2020",,"This instructional video guides a beginner through practical guitar holding and posture to minimize strain and facilitate chord changes. Justin explains a right-handed player should typically place the guitar on the right leg (with an optional left-leg classical setup), how the forearm should rest and support the guitar rather than the shoulder bearing the weight, and the importance of relaxing the arm to avoid fatigue. He notes differences for acoustic (forearm sits on top) versus electric (forearm rests on the front), and suggests sleeves or fabric can affect grip. A stable, cutaway–torso interaction helps the instrument stay in place, while not leaning across the neck and maintaining an upright posture reduces risk of wrist, neck, and back discomfort. The narrative also covers practical cautions such as avoiding leaning to look at fingers, and the possibility of using a strap as an alternative support.",Guitar Posture; Right Hand Hold; Left Handed Option; Right Leg Placement; Classical Leg Position; Forearm Contact; Shoulder Support Posture; Cutaway Torso Stability; Fabric Grip Impact; Relaxed Arm Support; Strap Support; Neck Support Posture; Neutral Guitar Posture; Wrist Posture Safety; Upright Guitar Posture; Practice Posture Adjustments; Finger Placement View; Guitar Posture Mistakes,Right-leg guitar position for beginners (vs left-leg classical) @ 00:00:05; Forearm contact and weight distribution to prevent shoulder strain @ 00:00:49; Arm supports guitar; neck not supported by the hand @ 00:01:52; Avoid leaning to prevent wrist strain and carpal tunnel risk @ 00:02:33; Maintain upright posture; avoid craning to see fingers @ 00:03:30; Sleeve management to improve grip @ 00:01:06; Option to use a strap for additional support @ 00:02:03; Overall posture as foundation for practice @ 00:01:30,3
QkrIZBLZEXw.youtube,How to Play the D Chord on Guitar,"May 11, 2020",,"JustinGuitar's beginner-oriented tutorial teaches the D major chord on guitar by guiding the learner through the exact three-finger shape and placement order: index finger on the 2nd fret of the G string, middle finger on the 2nd fret of the high E string, and ring finger on the 3rd fret of the B string. The video emphasizes placing fingers close to the frets, angling the knuckles, and avoiding muting by keeping the fingertips on the tips of the strings. It covers common beginner challenges such as finger pressure timing, muting issues on the open 4th string, and maintaining the thumb behind the neck to support future barre chords. A four-stage practice framework, called Chord Perfect Practice, is introduced to help learners lock in correct finger placement, refine tone through small adjustments, and solidify the strumming pattern.",D Major Fingering; String Fret Mapping; G String Second Fret; High E Second Fret; Ring Finger Placement; D Chord Open String; Chord Muting Fixes; Finger Angle Position; String Tone Testing; Open String Awareness; Position Thumb Behind Neck; Palm Clearance; Four Stage Practice; D Chord Placement; D Chord Pressing; D Chord Cleanup; Mental Rehearsal Timing; D Chord Challenges,"D major chord fingering (index on G string 2nd fret, middle on high E string 2nd fret, ring on B string 3rd fret) @ 00:00:16; Chord Perfect Practice four-stage method @ 00:07:06",4
RPBtKqD6ddQ.youtube,Foot Tapping for Guitar Beginners: How to Keep Time by Tapping Your Foot,"May 11, 2020",,"In this JustinGuitar lesson, the instructor explains why players tap their foot to establish an external pulse that helps them keep time while playing guitar. He emphasizes that the heartbeat is not a reliable tempo source, and introduces the idea of using a metronome later in the course. The video covers where and how to tap—preferring a heel tap with the left foot for right-handed players to avoid the guitar jumping and disrupting chord changes—and discusses alternatives (toe taps, standing or seated tapping, even unconventional body movements). A core message is to practice tapping along with music to develop a subconscious sense of beat, with practical homework such as tapping any time there’s music (excluding car scenarios) and gradually integrating rhythm with chord changes and picking. The lesson culminates in guidance on public pacing and the long-term beginner journey from finger pain to rhythmic accuracy.",Foot Tapping Overview; External Pulse; Pulse Keeping; Foot Tapping Rhythm; Foot Tap Metronome; Four Beat Bar; left-foot tapping; Heel Tap; Foot Tap; Foot Tapping Posture; Foot Tapping Timing; Tapping Body Motion; Foot Tapping Pulse; Practice Routine; Foot Tapping; Foot Safety; Performance Considerations,Tap on the beat (1-4) to maintain tempo @ 00:00:55.325; Heel tapping as the recommended tapping method @ 00:02:27.999; Daily tapping as a habit to feel the beat while music is playing @ 00:03:33.606,4
Rkke83Gvndk.youtube,Memorizing Easy Guitar Songs: Focus on Repetitive Chord Progressions (4-5 Song Repertoire),"May 28, 2020",,"In this 2020 JustinGuitar video, the host presents a practical method for memorizing simple songs on guitar suitable for social settings. He emphasizes choosing tunes you enjoy that use very small numbers of chords and learning the chord order so you can perform from memory without a songbook or searching online. The approach centers on repetitive chord progressions, avoiding songs with varied verse/chorus patterns, and building a short repertoire—about four to five easy songs—that you can recall reliably at parties. The guidance also recommends delaying the inclusion of more complex pieces until you’ve established a solid recall baseline and feel comfortable with the simpler material.",Chord Memorization; Simple Chord Progressions; Repetitive Song Structure; Chord Order Memory; Short Song Repertoire; Memory Song Playing; Party Guitar Tricks; Repetitive Song Forms; Favorite Song Selection; Long Term Learning,Select songs with few chords and highly repetitive structures to simplify memorization @ 00:22:00; Memorize chord order and progression to enable memory-based performance @ 00:49:00; Build a short repertoire (4-5 easy songs) before tackling harder material @ 01:12:00,3
SN6F6ScINuA.youtube,"Welcome to Module 3: Capo, Minor Chords & Up Strums","May 15, 2020",,"This beginner-oriented module focuses on rhythm as a core guitar skill while expanding chord vocabulary with minor and E minor. It introduces capos as a practical tool for staying in time with original recordings and for adjusting song keys to suit a singer’s range. The instructor frames the lesson around two new chords (minor and E minor), reinforces the importance of solid strumming and timing, and touches on the typical beginner pain timeline as practice continues. The transcript indicates an emphasis on rhythm over perfect chord accuracy and sets the stage for applying capoed transpositions and new chord shapes in subsequent lessons.",Minor Chords; E Minor Guitar Chord; Capo Usage; Capo Key Changes; Capo Vocal Range; Rhythm Development; Strumming Technique; Chord Change Practice; Original Recording Play-Along; Finger Pain Timeline; Module 3 Intro; Timing vs Harmony,Capo basics: using a capo to play along with original recordings and to transpose keys for vocal fit @ 00:01:17; Introduction to minor chords: overview and plan to learn minor and E minor @ 00:01:38; Rhythm emphasis: prioritizing solid rhythm and up-strums as core skills @ 00:00:39,3
SNYMRZqopi8.youtube,Practice Common Chord Changes: Song-Based Prioritization and 1-Minute Drills,"May 27, 2020",,"JustinGuitar’s short tutorial centers on practicing common guitar chord changes efficiently. It starts from the premise that eight learned chords yield 64 possible ordered changes (8x8), with about 56 distinct transitions after accounting for overlaps, and identifies 25 chord changes worth practicing. Rather than drilling all 25 changes in isolation, the approach advocates selecting 5–6 songs you want to play, analyzing the chord changes within those songs, identifying the most difficult transitions, and prioritizing practice around those. The plan emphasizes a practical, song-driven method (including a social test at a party or barbecue) and notes that some changes (such as D to Dm) may be postponed until they appear in a chosen song. A 1-minute-per-change drill is mentioned as a benchmark, used to justify focused, efficient practice rather than rote repetition of every possible change.",8 Chords Learned; Chord Change Pairs; Distinct Change Count; Chord Change Priorities; 25 Minute Planning; Song Change Prioritization; Song Selection Criteria; Song Chord Analysis; Difficult Change Priorities; Difficult Change Targeting; Real Life Practice; Chord Change Focus; Song-Based Prioritization; D to Dm Change,"1-minute-per-change drill (conceptual, time-budgeted practice) @ 00:00:24; song-based prioritization: pick 5–6 songs and drill only their changes @ 00:00:33; identify and target the most difficult changes from chosen songs @ 00:00:50; avoid drilling all 25 changes; focus on transitions you actually need @ 00:01:01; D to Dm as an optional target to be tackled when it appears in a song @ 00:01:06",3
Se__aa_k-ms.youtube,Anchor Fingers for Fast A-D Chord Changes,"May 11, 2020",,"JustinGuitar’s lesson centers on the anchor finger technique to speed up chord changes, specifically between D and A chords. The instructor emphasizes keeping fingers light and in position, using the first finger as an anchor while the other fingers lift and reposition, and sliding the anchored finger forward to place the remaining fingers for the A chord. The practice is performed without full pressing or strumming to develop a fluid, rapid transition, with guidance to relax the fingers and avoid tension. The video foreshadows longer-term progression with the concept of 'One Minute Changes' after mastering the anchor approach.",Anchor Finger Concept; A Chord Fingering; D Chord Fingering; Finger Relaxation; not pressing hard; First Finger Slide; Second Finger Placement; Third Finger Placement; Anchor Finger Practice; A to D Change; Chord Change Speed; Anchor Finger Flow; Fast Change Drill; Practice Drill,Anchor finger concept for chord changes @ 00:00:00; D-chord posture with relaxed pressure @ 00:01:04; A-chord formation via anchor finger slide @ 00:01:44; Maintaining relaxed finger pressure throughout @ 00:01:11; Anchor finger drill with no strumming @ 00:02:31; One Minute Changes concept introduction @ 00:02:58,4
U1TMGzcbbLE.youtube,Strumming: How to Practice Counting the Beats | Guitar for Beginners (rhythm counting with 1 and 2 and 3 and 4 and),"May 18, 2020",,"This JustinGuitar lesson focuses on building rhythmic accuracy for strumming by counting in 4/4 time and integrating the “and” between the beats. It explains down-strumming on each beat, introduces the concept of up-strums between beats, and emphasizes verbal and physical rhythm training—counting aloud, tapping a foot, and even practicing the motion without a guitar—to develop a consistent, flowing groove. The video frames rhythm work as foundational to the course, with the instructor highlighting the importance of staying “1 and 2 and 3 and 4 and” rather than sloppy, disrupted timing. A future section hints at adding the up-strum as the next step in the technique progression.",4/4 Counting; Beat Counting Strums; Between Beat Strumming; Count the Beats; Verbal Rhythm Practice; Rhythm Consistency; Foot Tap Timing; Air Rhythm Practice; Rhythm Subroutines; Beat Counting Practice; Rhythm Practice Routine; Upstroke Preparation,Down-strumming on each beat in a 4/4 bar @ 00:00:24.180; Counting and strumming along with the 4-beat bar (1-2-3-4) @ 00:00:28.840; Introducing up-strums between beats (between down-strums) @ 00:00:44.431; Using 'and' to mark off-beat between counts @ 00:00:59.470; Verbal rhythm practice: saying '1 and 2 and 3 and 4 and' @ 00:01:11.626; Maintaining rhythm consistency and avoiding sloppiness @ 00:02:11.110; Foot tapping to maintain tempo @ 00:02:24.939; Air-hand movement to practice rhythm without guitar @ 00:02:36.948; Linking beats to strums via 'subroutines' concept @ 00:03:01.094; Preview of the upcoming up strum (transition in lesson plan) @ 00:03:21.940,3
