video,title,date,location,summary,topics,featured_techniques,section_count
JIBIyf0JdPM.youtube,"Traditional Rigid Ductwork Installation: Assembly, Sealing, and Insulation","March 20, 2020",,"This This Old House segment demonstrates a classic approach to installing rigid sheet-metal ductwork. It shows assembling two halves of rectangular duct, joining them with male/female connections using S-clips and drive cleats, and fastening with zip screws. It then covers sealing the seams with mastic products (mastic tape for longitudinal seams and elastomeric mastic for butt seams) and finally insulating the run with two-inch fiberglass insulation. The host notes the purpose of insulation in keeping conditioned air in the ducts and reducing energy loss, providing practical, step-by-step guidance on traditional duct installation.",Rigid Ductwork Basics; Split Duct Construction; Duct End Alignment; Corner Notching; Metal Brake Bending; S-Clip Duct Assembly; Drive Cleat Positioning; Duct Zip Screws; Mastic Tape Sealing; Mastic Seam Sealing; Mastic Seam Taping; Duct Insulation; Foil Insulation; Insulation Staples; Duct Insulation Efficiency,Joining two halves of rigid duct using S-clips and drive cleats @ 00:01:37.680; Notching corners to prepare for mating joints @ 00:01:08.640; Bending edges with a metal brake for straight alignment @ 00:01:18.960; Sealing longitudinal seams with mastic tape @ 00:02:56.080; Sealing butt seams with elastomeric mastic @ 00:03:04.720; Insulating duct with 2-inch fiberglass insulation (foil-faced) @ 00:03:38.319; Securing insulation with staples @ 00:03:56.959; Tin knocking (nailing joint alignment) as a joining cue @ 00:00:58.800; Zip screws securing duct corners @ 00:02:36.400; General two-halves rectangular duct assembly method @ 00:00:32.719,3
JJIJ8Pg1z04.youtube,"CPVC vs PEX: Material Differences, Durability, and Long-Term Performance","March 19, 2019","Long Island, New York (probable Suffolk County)","This short instructional segment contrasts CPVC and PEX plumbing materials. It defines CPVC as chlorinated polyvinyl chloride, noting its form stability, coil/straight-stick formats, and suitability for potable water with no leaching of plastics. It then defines PEX as cross-linked polyethylene and highlights its strength, resistance to kinking, and reduced brittleness over time. The host references historical context (polybutylene) and presents longevity estimates for PEX, describing a life expectancy of about 75 years with a safety factor of three (roughly two to three hundred years under favorable conditions). The piece also touches on the question of whether hot water freezes faster than cold water and invites viewers to test it themselves. The overall aim is to help homeowners understand the practical differences and long-term considerations when choosing between CPVC and PEX for plumbing runs.",CPVC Pipe; CPVC Definition; CPVC Form Stability; CPVC Stock Forms; CPVC Potable Compatibility; CPVC Leaching Risk; PEX Pipe; PEX Definition; PEX Cross-Linking; PEX Strength; PEX Kink Resistance; PEX Brittleness; Polybutylene History; PEX Longevity Claims; PEX Life Expectancy; CPVC Lifespan; Pipe Durability Comparison; Temperature Freezing Behavior; Freeze Risk Comparison,"Define CPVC (chlorinated polyvinyl chloride) and its form stability; potable-water compatibility @ 00:00:16; Define PEX (cross-linked polyethylene) and its cross-linking advantages (kink resistance, non-brittleness) @ 00:00:42; Long-term durability claim for PEX (75 years with safety factor of 3; 200–300 years) @ 00:01:10; Polybutylene historical context and contrast to PEX @ 00:01:03; Freezing behavior discussion and audience testing prompt @ 00:01:28",3
JMa8hur4XhM.youtube,Convert a Toilet to Dual-Flush: Two-Button Actuator and Valve Upgrades,"October 30, 2014",Bathroom in owner's house (probable),"This Old House demonstrates converting an existing 3.5-gallon-per-flush toilet to a dual-flush system using a low-cost conversion device. The host explains how most uses are liquid flushes and shows how a two-button actuator (one for liquids, one for solids) can reduce water usage without replacing the toilet. The process includes measuring current usage with a temporary water meter, removing the old flapper and lever, installing a new dual-flush valve with a blue gasket, mounting the two-button actuator, and reconnecting the supply. When the bowl refill is insufficient after the initial install, they upgrade the fill valve to improve bowl refilling, enabling reliable liquid flush performance. The video concludes with a demonstration of flushing liquids and solids, noting significant water savings while maintaining effective solids flushing.",Dual Flush Toilet; Dual Flush; Dual Flush Conversion Kit; Dual Flush Actuator; Flush Valve; Fill Valve; Toilet Flapper; Overflow Tube; Tank Lever Adjustment; Tank Shutoff; Water Meter; Gallons Per Flush; Original Toilet Flow; Dual-Flush Option; Liquid Solid Flush; Refill Tube; Valve Cable Tie; Blue Gasket; Bowl Refill Optimization; Dual Flush Kit Cost,"Dual-flush conversion with two-button actuator @ 00:00:56; Remove and replace flush hardware (flapper, lever, and chain) @ 01:03:00; Install dual-flush flush valve with blue gasket and overflow-tube bracket @ 02:37:00; Configure two-button actuator with liquids/solids orientation @ 03:08:00; Upgrade fill valve to improve bowl refill for liquid flush @ 04:11:00; Test flush performance and confirm water savings @ 05:54:00",3
JWZklniOo_4.youtube,"How to Clear a Clogged Bathtub Drain: Drain Snake Use, Stopper Inspection, and Linkage Adjustment (This Old House)","October 15, 2014",,"This This Old House segment walks through diagnosing and clearing a clogged bathtub drain using a homeowner-grade drain snake, followed by inspecting and replacing a worn stopper and correcting the trip-lever linkage. The host demonstrates accessing the drain plate, feeding the snake through the overflow, feeling for resistance, and withdrawing to dislodge the blockage. After partial clearing, they test drainage with water, observe a possible stopper misalignment via surface water staining, replace the stopper assembly, adjust the linkage and plunger height, reseal with screws, and perform a final drain test which confirms improved flow and proper operation.",Bathtub Drain Plate; Bathtub Stopper Access; Drum Auger Use; Drain Snake Use; Overflow Wire Clearing; Wire Length Setup; Drain Snake Feeding; Push Drain Snake Use; Snake Refeed Technique; Drain Test; Water Flow Improvement; Stopper Housing Inspection; Stain Identification; Stopper Hardware Replacement; Stopper Linkage Inspection; Stopper Linkage Adjustment; Stopper Lock Nut; Screw Reassembly; Drain Test Verification,Insertion and advancement of a homeowner drain snake through the bathtub overflow to clear a clog @ 00:00:44.320; Controlled feeding with drum rotation and maintaining a short exposed wire length @ 00:01:02.000; Withdrawal and back-feeding of the snake to extend reach toward obstruction @ 00:01:23.439; Drain-flow verification after partial clearing to assess improvement @ 00:02:03.280; Diagnosis of a misaligned stopper/linkage via water-stain evidence @ 00:02:24.239; Adjusting stopper linkage by raising the plunger and tightening the lock nut @ 00:03:08.640; Final reassembly and verification test of the stopper and drain function @ 00:03:44.640,6
JrMpdSQ2WGg.youtube,Heat Pump Water Heater Installation in a Florida Garage (This Old House),"October 7, 2018","Garage in Florida, USA","This Old House walks a Florida homeowner through replacing a 20-year-old electric water heater with a heat-pump water heater installed in a garage. The host assesses the existing electrical service, explains why a traditional electric tank is impractical given the panel capacity, and introduces the heat-pump unit that uses a top-mounted heat pump to extract heat from the garage air while the bottom portion provides traditional heating elements. The project includes plumbing and safety upgrades: replacing an old gate valve with a ball valve, installing safety devices (vacuum valve, temperature-and-pressure relief valve, and a thermal expansion solution), and wiring in space for condensate drainage. The video covers commissioning steps—power shutoff, draining the old tank, and startup—while underscoring energy savings (roughly a 50% reduction) and the benefit of dehumidifying the garage. It also cautions about noise and ventilation considerations for the heat-pump unit.",Heat Pump Water Heater; HPWH operation; Electrical Service Assessment; Load Calculation; Water Heater Decisions; Water Heater Drainage; Cold Inlet Ball Valve; Water Heater Safety Valves; Florida Expansion; Heat Pump Condensate; Garage Dehumidification; HPWH Noise Considerations; System Commissioning,"Explaining HPWH operation (top heat pump with bottom heating elements) and energy implications @ 00:01:53; Electrical service assessment and load discussion (150 A main, 340 A potential draw) @ 00:00:55; Plumbing upgrade practice (installing a ball valve on cold-water supply) @ 00:04:02; Safety devices on tank-type water heaters (vacuum valve, TPR valve, expansion relief) @ 00:04:30; Condensate drainage integration from HPWH to existing drains @ 00:05:36",8
L5nbl633IRw.youtube,"Installing a Water-Saving Dual-Flush Toilet: leak-testing, removal, and replacement","March 23, 2018",California,"This Old House walks through diagnosing a high-water-use, mid-century toilet and replacing it with a modern, water-saving dual-flush model. The segment demonstrates a blue-dye leak-test to confirm a tank-to-bowl leak, explains the water-use difference between a 1959-era toilet and contemporary units, and then shows the removal of the old fixture, preparation of the floor flange with wax ring and closet bolts, and the installation of a new tank-and-bowl assembly plus seat. The finished portion highlights the dual-flush mechanism with two levers offering 1.6 GPF for a full flush and 1.1 GPF for liquids, illustrating the practical water-savings achieved by upgrading.",Blue Dye Leak Test; Tank Bowl Leakage; Flush Valve Seal; Older Toilet Usage; Modern Toilet Water Use; Liquid Only Flush; Water Shutoff; Tank and Bowl Drain; Toilet Bolt Removal; cutting bolts with mini hacksaw; Supply Line Removal; Wax Ring Installation; Wax Seal Flange; Closet Bolt Flange; Tank to Bowl Gasket; Toilet Seat Installation; Toilet Base Caulking; Tank Bolt Replacement; Dual Flush Hardware; California Code Reference,"Blue-dye leak test to confirm tank-to-bowl leakage @ 00:00; Removal of old toilet and installation of new unit with wax ring, bolts, and flange seal @ 00:01:44; Securing tank-to-bowl assembly and seating via brass tank bolts and gasket @ 00:02:24; Dual-flush hardware demonstration and calculation of gallons per flush @ 00:04:04",3
LcPdUbhvEVU.youtube,Retrofit kit for turning a standard toilet into a graywater toilet with an integrated sink,"August 25, 2014",,"This Old House demonstrates how to convert a standard toilet into a graywater-capable unit using a retrofit kit, highlighting both a pre-made graywater toilet option and a retrofit approach. The host explains toilet anatomy (flapper, fill valve, refill tube), then shows replacing the refill tube with a clear discharge tube to divert clean supply water toward a sink on the tank and then down to refill the bowl. A spacer is introduced to accommodate different tank lengths. The segment emphasizes that both the faucet supply and the refill-to-bowl pathways carry clean water, while illustrating the practical steps to install the retrofit and integrate handwashing at the toilet unit as a usable feature.",Toilet Tank Anatomy; Toilet Flapper; Fill Valve; Refill Tube; Graywater Toilet Retrofit; Graywater Retrofit Kit; Discharge Tubing; Graywater Sink Toilet; Tank Length Spacer; Graywater Retrofit Unit; Graywater Faucet Supply; Graywater Bowl Flow; Graywater Toilet Sink; Graywater Toilet; Refill Tube Swap; Graywater Toilet Compatibility,"Replace toilet refill tube with a clear discharge tube to divert water to sink and bowl @ 00:57; Explain and visualize toilet tank internals: flapper, fill valve, refill tube @ 00:22; Use spacer to adapt retrofit kit to different tank lengths @ 01:13; Compare options: pre-made graywater unit vs retrofit kit for standard toilets @ 00:46; Flow path clarification: clean water supply feeding faucet and bowl refill @ 00:39",5
M1d_puqCq3A.youtube,"Installing a Second Sink in a Bath Vanity: hole cutting, drainage, and faucet hookup","September 25, 2014",,"The video demonstrates adding a second sink to an existing bath vanity. It begins with positioning the new sink and using the manufacturer's template to mark the cutout, including a pilot hole for a jigsaw. It then shows rough-in work: cutting into the PVC for the drain, routing a drain branch back to the existing lavatory, and upgrading to copper shut-offs with a copper tee for separate service, all secured with bell hangers. The final segment covers trimming out the sink: installing the faucet (spout, handles, and pop-up stopper), applying plumber’s putty and thread sealant, caulking around the sink edge, and connecting braided stainless steel supply lines, ensuring the assembly fits within the existing vanity setup.",Sink Placement; Countertop Template; Opening Marking; Pilot Hole; Jigsaw Sink Cutout; Drain Rough In; Double Sink Drainage; Wall Opening Cutting; Copper Supply Lines; Shutoff Valve Types; Copper Tee Installation; Bell Hangers; Trap Adapter; Faucet Installation; Plumber Putty; Pipe Joint Compound; Pop-Up Stopper Linkage; Silicone Caulk Overview; Braided Supply Lines,Marking and aligning opening using manufacturer template @ 00:00:16; Pilot hole drilling for jigsaw @ 00:00:39; Cutting countertop opening for sink @ 00:00:47; Rough-in drain and branching to second sink @ 00:01:26; Copper shut-offs and copper tee installation @ 00:02:14; Bell hangers to secure plumbing @ 00:02:33; Faucet mounting with plumber's putty and thread sealant @ 00:03:06; Pop-up stopper linkage adjustment @ 00:03:28; Silicone caulk around sink edge @ 00:03:51; Braided stainless steel supply lines connection @ 00:04:21,3
MCNJAHh7-hI.youtube,Replacing the Faucet Diverter Valve to Restore a Kitchen Sink Spray Hose,"July 24, 2014",,"This Old House demonstrates diagnosing a clogged faucet diverter for a kitchen sink spray hose and replacing the diverter assembly. After noting that the spray hose was not delivering water, the presenters turn off the water at under-sink shut-off valves, protect the chrome with a rag, and remove the cap to expose the diverter. They identify the diverter and its internal flapper, confirm a clog, and replace the diverter valve plus a gasket. The new unit arrives with pre-applied Teflon on the threads. After reassembling and tightening, they reopen the water and test the spray to verify the repair.",Diverter Valve; Spray Hose; Faucet Anatomy; Supply Valves; Shutoff Valve Types; Diverter Cap Removal; Channel Lock Pliers; Protective Rag Technique; Diverter Gasket Replacement; PTFE Thread Tape; Diverter Reassembly; Basin Wrench Technique; Diverter Parts Sourcing; Brand Faucet Parts,Shut off water supply at under-sink valves (hot and cold) @ 00:00:32.200; Protect chrome with rag and loosen cap @ 00:01:22.479; Remove and inspect the diverter valve (identify internal flapper) @ 00:02:18.000; Install new diverter with gasket and pre-applied Teflon @ 00:03:04.360; Test spray function after reassembly @ 00:03:40.720,3
MHGA7ivhPwU.youtube,Replacing a Vessel Sink with a Self-Rimming Sink on a Granite Countertop,"November 8, 2015",Under vanity,"This Old House demonstrates a bathroom vanity sink replacement, highlighting the choice of a self-rimming vessel sink on a granite countertop, the disconnection of existing water and drain lines, removal of the old sink, collaboration with a granite fabricator to cut the new opening, and the assembly and installation of the new faucet and drain components. The host contrasts self-rimming installation with an under-counter option, details faucet parts (including stems, escutcheon, and a magnetically retained handle), shows top-fed spout setup, and finishes with dry-fitting, sealing, and a final water test, followed by cosmetic touch-up to conceal the installation.",Hot Water Supply Shutoff; Cold Water Supply Shutoff; Compression Nuts; Disposal Disconnect; sink removal with putty knife; Sink Stub-Out; Sink Type Comparison; Granite Countertop Prep; Granite Diamond Cutting; Fabricator Coordination; Faucet Stems Shanks; Faucet Escutcheon Gasket; Top Fed Spout Install; Magnetic Handle Retention; Pop-Up Drain Assembly; Sink Dry Fitting; Interior Caulking; Drain Alignment; Post-Install Water Test; Sink Finish Trim,"Shut off hot and cold water, then disconnect supply lines from under-sink shutoffs @ 00:00:31; Disconnect sink drain line by loosening compression nuts @ 00:00:41; Break seal of sink from granite countertop with a putty knife to remove sink @ 00:01:01; Explain and implement self-rimming sink installation on top of granite @ 00:01:34; Granite opening is cut by fabricator using grinder with diamond blade after removal to outside @ 00:02:12; Assemble faucet components: stems, gaskets, escutcheon, and spout; implement top-fed spout @ 00:04:30; Use magnet to hold faucet handle in place @ 00:05:14; Dry-fit sink and apply interior cocking; then set the sink into place @ 00:06:34; Modify drain connections to fit the new sink center; test system @ 00:07:12",3
MhuIOwdWuDk.youtube,"Dual-valve, air-sealed siphon-jet toilet with rim-wash optimization","February 18, 2019",California (testing standards),"This Old House explores the development of a low-consumption toilet at an engineering design facility. The episode traces the workflow from computer-driven hydraulics simulations to rapid prototyping and a battery of bench tests designed to preserve flushing performance under tighter water use. A core innovation demonstrated is a dual-flush system that separates the rim-wash function from the siphon-jet bowl flush and is sealed to air to avoid an air-gap that would sap flush power. The tests cover drain-line carry (4-inch pipe, pitch, and length), low-water flush (1.28 gal per flush), bulk waste removal (miso paste), and mixed-media flush performance, with attention to rim cleanliness and the elimination of dirt-trapping undercuts. The video also includes a cutaway explanation of toilet internals (trap seal, siphon jet, flush valves) and notes homeowner complaints about rim-wash under low-flow conditions.",Low Flow Toilets; Dual Flush Valves; Rim Wash Optimization; Siphon Jet Toilet; Flush Air Gap; Hydraulic Toilet Simulation; Plumbing Prototyping; Drain Line Carry Test; 4-Inch Drain Pitch; Water Restrictions; Low-Flow Toilet; Bulk Waste Testing; Miso Paste Test; Mixed Media Flush Test; Rim Undercut Removal; Toilet Cutaway Diagram; Trap Seal; Flush Valve Design; Siphon Jet Cleaning,"Dual-flush valve separation (rim area vs siphon-jet valve) @ 00:06:50; Air-sealed siphon-jet valve to prevent air ingress @ 00:06:58; Rim-wash optimization by increasing rim-wash share to 70% @ 00:07:25; Drain-line carry testing on a 4-inch line with 1/4 inch per foot pitch @ 00:02:21; 1.28 gpf flush demonstration as performance target @ 00:02:59; Bulk-waste testing with miso paste (7-12 links to 12 links) @ 00:04:27; Mixed-media flush testing (2500 items) achieving 95% removal @ 00:03:51; Computer simulations of hydraulics (velocity, consumption) guiding design @ 00:01:18",13
MkPcCmYkG4Q.youtube,"Replacing a 1960s Single-Handle Shower Cartridge: Removal, Balancing Valve Basics, and Reassembly","November 12, 2018",,"This Old House demonstrates diagnosing a hot-water-delivery issue caused by an aging single-lever shower valve and walking through the complete cartridge replacement. The segments cover identifying the valve type, isolating the fixture from the house water supply, removing the handle and trim, and extracting the old cartridge with a specialized extraction tool. The presenter contrasts the original single-level valve with modern designs that incorporate a balancing device to maintain consistent shower temperature despite pressure fluctuations. The procedure includes lubrication of O-rings, re-sealing with caulk and foam, reassembling the trim, and testing the hot-water output. Throughout, the explanation anchors how older valves differ in behavior from contemporary pressure-balanced valves and why updated cartridges can markedly improve performance.",Shower Cartridge Replacement; Single-Handle Shower Valve; Cartridge Removal Tool; Shower Service Valves; O Ring Lubrication; Watertight Caulking; Pressure Balancing Device; Balancing Valve Spool; Valve Anatomy; Cartridge Reinstallation,Cartridge removal using a shoulder-matched removal tool to break the O-ring seal @ 00:02:53; Isolation of the shower fixture using in-wall service valves (basement shut-offs) before cartridge work @ 00:01:41; Lubricating O-rings with grease prior to cartridge installation @ 00:05:33; Sealing with foam bead and wet caulk for a watertight reassembly @ 00:05:54; Explanation and visualization of pressure balancing via the balancing spool in modern valves @ 00:08:02,13
NLrh7Jowr78.youtube,"Dual-Flush Toilet Installation: Hidden Mounts, Wax Seal, and Tank-Bowl Assembly","November 21, 2014",,"The video demonstrates installing a modern dual-flush toilet with a skirted, hidden-mount design. It explains the dual-flush mechanism (0.9 gallons per flush for liquids and 1.6 gallons for solids), then covers removing the old hardware, using the manufacturer’s template to place mounting blocks, drilling mounting holes in tile, and positioning a wax seal. The installation proceeds with securing the toilet to the floor via mounting blocks and brass screws, assembling the tank to the bowl with a gasket and bolts, and reconnecting the water supply and refill tube before restoring water. Key techniques shown include tile drilling with a masonry bit, transitioning to a wood-pilot hole bit, maintaining the wax seal at room temperature for proper compression, and using brass hardware and a chrome cap for a finished mount.",Dual Flush Mechanism; Skirted Toilet Design; Wax Seal Adapter; Mounting Block Guidance; Tile Drilling; Pilot Hole Bit; Closet Bolt Hardware; Toilet Hidden Mounting; Tank Bowl Gasket; Toilet Supply Routing; Tank Securement Cover; Water Supply Check,"Dual-flush mechanism described (0.9 gpf liquids, 1.6 gpf solids) @ 00:00:11; Concealed closet bolts with skirted design; mounting blocks @ 00:00:21; Template-guided mounting block placement @ 00:01:00; Tile drilling with sharp masonry bit; then high-speed bit for wood pilot hole @ 00:01:23-00:01:41; Wax seal positioning and room temperature handling to ensure compression @ 00:02:08-00:02:16; Use of brass mounting screws and washers to secure mounting @ 00:02:54-00:03:12; Tank-to-bowl assembly with gasket and bolts; secure tank @ 00:03:16-00:03:39; Reconnect water supply and route refill tube; restore water @ 00:03:50-00:04:12",4
NTrGR7qi4K8.youtube,"Shopping for Plumbing Fixtures: Sinks, Tubs, and Toilets in This Old House","February 28, 2026",Saratoga Springs,"This Old House follows homeowners Evan and Whitney, with their designer mother, as they tour a plumbing fixtures showroom to choose fixtures for two kitchens and a master bath. The video highlights real-world considerations when selecting sinks, tubs, and toilets: a farmhouse sink with depth options, the practicality of two kitchens in one home, a cast-iron drop-in sink and its caulking challenges, and a freestanding soaking tub with an integrated overflow and selectable finishes. Finishes (polished nickel vs brushed bronze) are weighed for maintenance and style, and a modern toilet with no exposed trapway is evaluated for cleanliness. The program culminates in a decision to place an order, illustrating how design, function, and project constraints converge in fixture shopping.",Farmhouse Sink; Sink Depth; Kitchen Sink Sizing; Two Kitchen Layout; Galley Kitchen Layout; Polished Nickel Finish; Brushed Bronze Finish; Freestanding Soaking Tub; Tub Overflow Integration; Hidden Drain Design; Cast Iron Sink; Caulk Maintenance; Overhead Tub Fill; Splash Control Sink; Toilet Trapway Concealment; Exposed Trapway Issues; Designer Involvement; Fixture Showroom Shopping; Bay Window Fixtures,Ceiling-fed tub fill with splash-control design @ 00:00:30; Farmhouse sink for dish-hiding and visual impact @ 00:01:14; Optimizing sink depth: 2 inches deeper option @ 01:58; Cast-iron drop-in sink and caulking considerations @ 02:44; Freestanding soaking tub with integrated overflow and finish options @ 03:50; Finish selection: polished nickel vs brushed bronze @ 04:10; Toilet with no exposed trapway for cleanability @ 05:19; Two-kitchen fixture planning and designer involvement @ 02:21; Closing: decision to place order @ 05:31,6
NnlxQGIju4Q.youtube,"Diagnosis and Repair of a Leaking Water Heater: T&P Valve, High Pressure, and Expansion Tank","October 15, 2017",Main water supply entry to the building (near the water heater) showing the point where the city supply is split to irrigation and the house,"This instructional video analyzes a leaking water heater scenario by tracing upstream causes to high incoming water pressure and insufficient expansion accommodation in a closed hot-water system. The hosts identify the T&P (temperature and pressure) relief valve as the leak point and diagnose excessive pressure arising from a city supply that previously fed a pressure-reducing valve (PRV) installed for irrigation. They explain how a PRV can behave like a check valve, potentially preventing expansion from dissipating in the system and driving pressure back toward the heater. The solution demonstrated is installing a potable water expansion tank to provide a dedicated expansion cavity, paired with push-fit fittings for a leak-tolerant install. The segment emphasizes safe handling of the T&P valve, the relationship between service pressure and appliance longevity, and the concrete steps to add an expansion tank to a domestic potable water system.",T&P Relief Valve; T&P Valve Safety; T&P Valve Drainage; City Water Pressure; Irrigation Pressure Gauge; Water Pressure; Incoming PRV; PRV Check Valve; Backflow Prevention Concepts; Dip Tube; Cold Water Heater Supply; Closed System Expansion; Thermal Expansion Path; Expansion Tank Basics; Potable Expansion Tank; Nonrusting Expansion Tanks; Push-Fit Repair Options; Leak Avoidance Soldering; Hot Water Demand; Water Heater Draining; Leak Diagnosis Workflow,Measuring main water pressure with a gauge on the irrigation feed @ 01:12; Identifying and explaining the T&P valve and its safety function @ 00:10; Explaining thermal expansion and installing a potable water expansion tank @ 04:24; Using push-fit fittings to connect an expansion tank @ 05:21,6
NoW1Kc30k70.youtube,"Installing a Timed Washing-Machine Valve: Soldered Copper Joints, Compression Fittings, and Braided Hoses","December 20, 2015",,"This Old House demonstrates replacing standard washing-machine shutoff valves with a timed washing-machine valve that includes a 2-hour timer. The video covers planning the run and fitting the valve, modifying pipe runs with elbows, cutting copper pipe with a pipe cutter, dry-fitting, cleaning and fluxing joints, soldering a copper elbow to a straight pipe, and making two compression connections to the timer valve. It also shows securing the piping with copper clips, upgrading to stainless-steel braided hoses, and final testing with water on and timer activation. The maker emphasizes safety and user protection by ensuring the timer deactivates the water supply after the set interval.",Timed Washing Valve; Hot Cold Supply Lines; Valve Timer Mechanism; Brass Elbows; Pipe Orientation; Dry Fit; Copper Pipe Trimming; Pipe Cutter; Surface Cleaning; Fitting Brush Cleaning; Flux Application; Copper Joint Soldering; Copper Flux Prep Overview; Soldering Copper Joints; Soldered Fitting Prep; Compression Fitting; Ferule Nut Fittings; Watertight Sealing; Copper Clips; Braided Hose; Braided Hose Upgrade; Valve Cover Handle; Timed Valve Setup; Pressure Relief,"Timed washing-machine valve with built-in timer @ 00:00:39; Copper pipe cutting using a pipe cutter @ 00:01:28; Dry-fit assembly and pipe preparation @ 00:02:50; Flux application and copper soldering for elbow-to-pipe joints @ 00:03:32; Compression fittings with ferrule and nut (solderless connections) @ 00:04:36; Securing piping with copper clips and upgrading hoses to stainless braided @ 00:05:23; Final assembly: cover, handle, and functional test of the timer @ 00:06:29",6
Nyb5I0ZOSV4.youtube,Advantech On-Site Septic System: Aerobic Nitrification for Watershed Protection,"June 13, 2019","Westerly, Rhode Island (on-site project)","This This Old House Pro2Pro segment documents an on-site septic system upgrade near water resources in Westerly, RI. The host contrasts a conventional 1,500-gallon septic tank with an Advantech aerobic treatment system housed in a vault. The conventional design uses anaerobic digestion in a two-chamber tank, where solids are separated and ammonia/nitrogen byproducts can enter groundwater. The Advantech setup adds an aerobic stage with distribution ports, screens, and aerobic bacteria that oxidize ammonia to nitrogen, which is vented through a roof exhaust. The treated effluent then passes to a sand/gravel dispersion field contained by a PVC liner to protect below-grade wood and meet code. The video highlights practical considerations such as system access for maintenance and cautions about decks over the system. Overall, the presentation argues that the Advantech approach yields substantially cleaner discharge (in the order of ten times cleaner) and better watershed protection than a conventional septic system.",Advantech Septic System; Two Chamber Septic Tank; Septic Tank Baffle; Anaerobic Bacteria; Ammonia Management; Effluent Nitrogen; Aerobic Vault Bacteria; Nitrogen Conversion; Nitrogen Gas Vent; Aerobic Vault Venting; Effluent Quality; Sand Dispersion Field; Sand and Gravel Filtration; PVC Liner Containment; Below-Grade Wood Protection; Below Grade Compliance; Deck Placement; Maintenance Access; Float-Controlled Pump; Gravity Fed Distribution; On-Site Septic System,Advantech on-site septic system (aerobic vault) demonstration @ 00:03:25; Aerobic nitrification in vault using distribution ports and screens @ 00:03:40; Nitrogen gas formation and roof venting of vented effluent @ 00:03:50; Pump and float-activated distribution from the vault @ 00:03:36; Sand/gravel dispersion field with PVC liner containment @ 00:04:10; Code-compliant below-grade wood treatment and containment @ 00:04:22,5
OHAGyEzrzWs.youtube,Repairing a Garbage Disposer: Jam Clearing and Manual Rotation Techniques,"November 28, 2014","Under-sink disposer area (probable, kitchen)","This Old House shows how to diagnose and clear a jam in a kitchen garbage disposer. The video identifies the main parts (flange, locking ring, splash guard, and cutter wheel), explains how jams cause the motor to hum and trip an overload switch, and demonstrates sequential techniques to free a blockage using an Allen wrench, manual rotation, and improvised high-torque tools before testing the unit to verify operation.",Disposer Anatomy; Disposer Flange; locking ring; Disposer Splash Guard; Cutter Wheel; Disposer Housing; Dishwasher Inlet Connection; Motor Switch; Overload Reset Button; jam causes; Disposer Shaft Access; Cutter Wheel Rotation; Manual Disposer Clearing; Pro Wrench Access; Disposer Jam Testing,Manual rotation of the cutter wheel using the built-in Allen wrench @ 00:02:02; Inspecting and clearing a jam by turning the wheel to dislodge foreign objects @ 00:02:04; Using improvised high-torque with broomsticks to turn the disposer shaft @ 00:02:28; Employing a pro wrench to access the deck and apply torque safely @ 00:02:36; Resetting the overload switch after a jam and performing a test run @ 00:01:33,6
OYCYUIhZDCI.youtube,How to Change a Toilet | This Old House (Toilet Replacement Tutorial),"October 29, 2017",,"This video from This Old House presents a practical, step‑by‑step toilet replacement focused on basic hands‑on technique and safety. The host demonstrates shutting off the water, draining the tank and bowl, disconnecting lines, removing the toilet, inspecting and securing the flange, installing a new seal (wax ring) with a thicker option and horn, seating the toilet onto the flange, trimming and capping the closet bolts, reconnecting the water supply, and testing the installation. The recording emphasizes common pitfalls (like over-tightening one side, damaging the porcelain, or leaving standing water) and uses simple tools (primarily a wrench and basic cutting tools) to illustrate a standard replacement workflow suitable for DIY homeowners.",Toilet Replacement; Shutoff Valve Operation; Toilet Tank Draining; Toilet Bowl Drain; Cold Water Disconnect; Closet Bolt Removal; Toilet Lifting Safety; Thick Wax Seal; Flange Inspection; Toilet Flange Reset; Closet Bolt Installation; Bolt Caps and Washers; trimming bolt length; Water Supply Reconnect; Toilet Installation Test; Wax Seal Leak Prevention; Porcelain Fixture Handling,Shut off water supply at the sight of the valve @ 00:00:31; Drain tank and flush to drain water into the bowl @ 00:00:48; Remove remaining water with sponge/turkey baster (not the Thanksgiving one) @ 00:01:03; Disconnect cold water supply line @ 00:01:46; Remove closet bolts and lift toilet straight up @ 00:02:14; Inspect and prepare flange mounting; secure flange to subfloor @ 00:03:12; Install thicker wax ring with horn for proper alignment @ 00:04:09; Seat toilet onto wax ring with even pressure; ensure proper seating @ 00:04:21; Install bolt caps and washers; tighten nuts evenly @ 00:04:32; Trim excess bolt length for proper height @ 00:05:13; Reconnect water supply and test fill @ 00:05:54,8
